Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,3.126751253964787e6,1067.6,0.3343340901587809
NY_Z_A_conventional_hydroelectric_1,2,1.3531412205801116e7,2434.9,0.6343922783905276
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,217051.10361424813,63.3,0.3914300670400574
NY_Z_D_conventional_hydroelectric_1,5,5.67833342405718e6,809.6,0.8006565934890306
NY_Z_F_conventional_hydroelectric_1,6,1.0516952347447684e6,274.6,0.43720514802135124
PJM_EMAC_conventional_hydroelectric_1,10,2.4388204499066886e6,572.0,0.48672056109834294
PJM_Rest_conventional_hydroelectric_1,11,3.170413604699205e6,1507.8,0.24003141084164514
NENG_Rest_conventional_steam_coal_1,1,2.879564803655419e6,438.0,0.7504964459809582
NENG_Rest_natural_gas_fired_combined_cycle_1,1,6.086253923577331e-10,0.0,0.0
NENG_Rest_natural_gas_fired_combined_cycle_2,1,3.883082780396414e7,10513.3,0.42163192337286165
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.9537848480000014e6,933.2,0.23900000000000013
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.317849230378263e-10,0.0,0.0
NENG_Rest_nuclear_1,1,7.39148263460136e6,1084.2060684550243,0.7782437130828
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.51999999993,47.0,0.19099999999999984
NY_Z_A_natural_gas_steam_turbine_1,2,87512.39999999986,45.0,0.22199999999999967
NY_Z_B_natural_gas_fired_combined_cycle_1,3,0.0,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,0.0,0.0,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902919999977e6,1768.2,0.4349999999999985
NY_Z_C&E_natural_gas_steam_turbine_1,4,0.0,0.0,0.0
NY_Z_C&E_nuclear_1,4,0.0,0.0,0.0
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000032,280.0,0.3210000000000013
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.0,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.965665428340358e-9,0.0,0.0
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.549712169820349e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,3.564622014951137e6,746.5,0.5451042482805813
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47199999972,83.8,0.11899999999999962
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.088000000014,24.8,0.08100000000000006
NY_Z_J_natural_gas_fired_combined_cycle_1,8,5.599553651820532e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.0950388924894536e7,2828.4,0.44196167367381234
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-4.413055769986417e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,-6.499665288416598e-10,-2.2737367544323206e-13,0.0
NY_Z_K_natural_gas_fired_combined_cycle_1,9,1.0529044755e6,220.1,0.5460907534246575
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.0374327449250657e6,527.9,0.4405827745424201
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,-2.625380933317702e-10,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,-6.216722530990246e-10,-1.1368683772161603e-13,0.0
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.1141881659539133e7,1958.7,0.6493614637433744
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,5.162374966640465e7,11865.3,0.49666861419745484
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,1.9215608535461126e-10,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,-2.835649885176763e-9,-4.547473508864641e-13,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,2.1530555759999994e6,1526.6,0.16099999999999998
PJM_EMAC_nuclear_1,10,2.5111915878103618e7,3092.591717554302,0.9269432649122795
PJM_EMAC_nuclear_2,10,0.0,0.0,0.0
PJM_Rest_conventional_steam_coal_1,11,1.9394865589180675e8,29603.6,0.7478907133556645
PJM_Rest_natural_gas_fired_combined_cycle_1,11,8.65484233199999e6,2133.9,0.4629999999999994
PJM_Rest_natural_gas_fired_combined_cycle_2,11,8.517318916799976e7,24246.8,0.40099999999999886
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1.4487393119999962e6,614.8,0.26899999999999935
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,5.993764197407702e-10,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,0.0,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,-1.220737878782075e-10,0.0,0.0
PJM_Rest_nuclear_1,11,2.881370164686814e-8,3.637978807091713e-12,0.0
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,6.445125882464079e6,2120.751768517659,0.3469264883677879
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ccs100_moderate_0,1,0.0,0.0,0.0
NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,0.0
