Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,2.6746178792906743e6,1067.6,0.2859888307588175
NY_Z_A_conventional_hydroelectric_1,2,1.2804059061162397e7,2434.9,0.6002918303660374
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,206058.16056,63.3,0.3716053881278539
NY_Z_D_conventional_hydroelectric_1,5,5.444454000131747e6,809.6,0.7676791177293351
NY_Z_F_conventional_hydroelectric_1,6,1.0287688450466669e6,274.6,0.4276743112633182
PJM_EMAC_conventional_hydroelectric_1,10,2.318300441599999e6,572.0,0.46266812785388106
PJM_Rest_conventional_hydroelectric_1,11,2.939544908397432e6,1507.8,0.22255238576733044
NENG_Rest_conventional_steam_coal_1,1,2.8950573599999985e6,438.0,0.7545342465753421
NENG_Rest_natural_gas_fired_combined_cycle_1,1,975396.7970489892,210.88383774582053,0.5280000000000002
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.112689231856283e7,10513.3,0.4465629936648937
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.9537848480000028e6,933.2,0.23900000000000035
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.6593954687457356e-10,0.0,0.0
NENG_Rest_nuclear_1,1,3.867590584686536e6,570.4410891868047,0.773972602739726
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.52000000003,47.0,0.1910000000000001
NY_Z_A_natural_gas_steam_turbine_1,2,127178.72999999995,45.0,0.32262488584474874
NY_Z_B_natural_gas_fired_combined_cycle_1,3,0.0,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,3.6675388394804406e6,581.3,0.720228483213982
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.7379029199999925e6,1768.2,0.4349999999999995
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.588,106.3,0.301
NY_Z_C&E_nuclear_1,4,1.6283472166833112e7,2777.0,0.6693712116173259
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000009,280.0,0.32100000000000034
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.0,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.7234517632915687e7,3499.8,0.5621494624518559
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.720627258515912e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,4.0478339388071867e6,746.5,0.6189973206481368
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.4719999998,83.8,0.11899999999999974
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.08800000001,24.8,0.08100000000000004
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.212171920760634e6,756.6,0.6355293992411126
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1240810421464281e7,2828.4,0.4536831907427647
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-4.108234536112693e-10,0.0,0.0
