Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,2.0351259600486564e6,1067.6,0.21760988673102993
NY_Z_A_conventional_hydroelectric_1,2,1.3420063539074434e7,2434.9,0.6291719264194151
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,213747.44211459465,63.3,0.3854722422662877
NY_Z_D_conventional_hydroelectric_1,5,5.620721721875365e6,809.6,0.7925332259850071
NY_Z_F_conventional_hydroelectric_1,6,1.0390279222917623e6,274.6,0.4319391602778646
PJM_EMAC_conventional_hydroelectric_1,10,2.0751028205290136e6,572.0,0.41413266367488377
PJM_Rest_conventional_hydroelectric_1,11,2.4742812045935947e6,1507.8,0.1873273592686065
NENG_Rest_conventional_steam_coal_1,1,-9.328249284124013e-11,0.0,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,1,6.293057457618671e-10,0.0,0.0
NENG_Rest_natural_gas_fired_combined_cycle_2,1,-5.800498902647761e-9,-1.8189894035458565e-12,0.0
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,-9.166341135422518e-11,0.0,0.0
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.5791233293751096e-10,0.0,0.0
NENG_Rest_nuclear_1,1,1.742345847283715e7,3355.5,0.592751982631839
NY_Z_A_natural_gas_fired_combined_cycle_1,2,-6.844514252255703e-12,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_steam_turbine_1,2,68682.90367140387,35.31763116099155,0.2220000000000012
NY_Z_B_natural_gas_fired_combined_cycle_1,3,-5.235634148448298e-13,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,4.436898833597069e-12,0.0,0.0
NY_Z_B_nuclear_1,3,0.0,0.0,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,-6.002449416407778e-10,-2.2737367544323206e-13,0.0
NY_Z_C&E_natural_gas_steam_turbine_1,4,1.9895196601282805e-13,1.4210854715202004e-14,0.0
NY_Z_C&E_nuclear_1,4,1.2334248986902008e7,2777.0,0.5070289127627794
NY_Z_D_natural_gas_fired_combined_cycle_1,5,0.0,0.0,0.0
NY_Z_D_natural_gas_fired_combined_cycle_2,5,9.357507765283804e-11,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.9583077166830237e-9,0.0,0.0
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.763587419645334e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.088000000123,24.8,0.08100000000000057
NY_Z_J_natural_gas_fired_combined_cycle_1,8,5.543496337571082e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combined_cycle_2,8,-1.9843364634601525e-9,-4.547473508864641e-13,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-4.469538406871688e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,-6.651044798994987e-10,-2.2737367544323206e-13,0.0
NY_Z_K_natural_gas_fired_combined_cycle_1,9,9.102771279114612e-11,0.0,0.0
NY_Z_K_natural_gas_fired_combined_cycle_2,9,1.056813387020319e-10,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,-2.9445475304945723e-10,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,-6.009565300845512e-10,-1.1368683772161603e-13,0.0
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.3928493785392798e-9,2.2737367544323206e-13,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,1.2159403136288472e-8,1.8189894035458565e-12,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,2.038024085493363e-10,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,-2.2964009452701283e-9,-4.547473508864641e-13,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,-3.4991470517189413e-11,0.0,0.0
PJM_EMAC_nuclear_1,10,4.414435027992339e7,7347.7,0.6858349405508279
PJM_EMAC_nuclear_2,10,7.355555634931194e6,1172.0,0.7164465023815973
PJM_Rest_conventional_steam_coal_1,11,-4.3719378481910175e-9,0.0,0.0
PJM_Rest_natural_gas_fired_combined_cycle_1,11,-2.087349294520213e-9,-4.547473508864641e-13,0.0
PJM_Rest_natural_gas_fired_combined_cycle_2,11,-6.252718024999461e-9,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1.761326635134383e-10,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,1.9492396845181747e-9,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,0.0,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,-1.3181347247669516e-10,0.0,0.0
PJM_Rest_nuclear_1,11,1.3119735039186493e8,22747.8,0.6583874696933156
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,74082.50301664673,42.284533685300474,0.20000000000000084
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ccs100_moderate_0,1,3.945039072822003e7,7505.782102020526,0.6000000000000023
NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_nuclear_nuclear_moderate_0,2,0.0,0.0,0.0
