Time,Weight
1,94.0
2,94.0
3,94.0
4,94.0
5,94.0
6,94.0
7,94.0
8,94.0
9,94.0
10,94.0
11,94.0
12,94.0
13,94.0
14,94.0
15,94.0
16,94.0
17,94.0
18,94.0
19,94.0
20,94.0
21,94.0
22,94.0
23,94.0
24,94.0
25,122.0
26,122.0
27,122.0
28,122.0
29,122.0
30,122.0
31,122.0
32,122.0
33,122.0
34,122.0
35,122.0
36,122.0
37,122.0
38,122.0
39,122.0
40,122.0
41,122.0
42,122.0
43,122.0
44,122.0
45,122.0
46,122.0
47,122.0
48,122.0
49,149.0
50,149.0
51,149.0
52,149.0
53,149.0
54,149.0
55,149.0
56,149.0
57,149.0
58,149.0
59,149.0
60,149.0
61,149.0
62,149.0
63,149.0
64,149.0
65,149.0
66,149.0
67,149.0
68,149.0
69,149.0
70,149.0
71,149.0
72,149.0
