Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,3.1310525343503305e6,1067.6,0.3347940131099255
NY_Z_A_conventional_hydroelectric_1,2,1.3665103529422063e7,2434.9,0.6406601196256483
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,216389.32696864614,63.3,0.3902366187118061
NY_Z_D_conventional_hydroelectric_1,5,5.684856232062336e6,809.6,0.8015763227207212
NY_Z_F_conventional_hydroelectric_1,6,1.0498146661066648e6,274.6,0.43642336803165116
PJM_EMAC_conventional_hydroelectric_1,10,2.306447449058824e6,572.0,0.4603026010351455
PJM_Rest_conventional_hydroelectric_1,11,2.9913425541681414e6,1507.8,0.226473975674146
NENG_Rest_conventional_steam_coal_1,1,2.891727684000001e6,438.0,0.7536664383561646
NENG_Rest_natural_gas_fired_combined_cycle_1,1,8.264932128933984e6,1786.9041720574778,0.5279999999999984
NENG_Rest_natural_gas_fired_combined_cycle_2,1,3.979452859120598e7,10513.3,0.43209595516049293
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.9537848480000019e6,933.2,0.23900000000000018
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.3824305257285047e-10,0.0,0.0
NENG_Rest_nuclear_1,1,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combined_cycle_1,2,-1.5517927049648557e-13,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.52000000014,47.0,0.1910000000000003
NY_Z_A_natural_gas_steam_turbine_1,2,134434.62000000014,45.0,0.34103150684931544
NY_Z_B_natural_gas_fired_combined_cycle_1,3,-4.640351595038967e-15,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,0.0,0.0,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902919999994e6,1768.2,0.4349999999999996
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.58800000034,106.3,0.3010000000000004
NY_Z_C&E_nuclear_1,4,1.7045346510620497e7,2700.0,0.7206725228572847
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8,280.0,0.321
NY_Z_D_natural_gas_fired_combined_cycle_2,5,9.174460168002038e-11,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.675341371105391e7,3499.8,0.5464569831600915
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.721390344792287e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,3.6389398548524403e6,746.5,0.5564689792628065
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47200000005,83.8,0.11900000000000008
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.08799999996,24.8,0.08099999999999981
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.188485824932214e6,756.6,0.6319556585355136
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1231198247502007e7,2828.4,0.4532952399109588
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-4.1833571231021897e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,6.318982199999993e6,1621.0,0.4449999999999995
NY_Z_K_natural_gas_fired_combined_cycle_1,9,1.0796433240000026e6,220.1,0.5599589041095904
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.1296203944000024e6,527.9,0.46051780821917865
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,-2.944884204120261e-10,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,-6.024918566022877e-10,-1.1368683772161603e-13,0.0
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.1369689394400071e7,1958.7,0.6626383561643877
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,5.628626074047205e7,11865.3,0.5415263188160008
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,2.057755992268533e-10,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,-2.810776833950248e-9,-4.547473508864641e-13,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,2.2058482322116653e6,1526.6,0.1649477000709238
PJM_EMAC_nuclear_1,10,2.6984097610618226e7,3489.999999999999,0.8826293523118314
PJM_EMAC_nuclear_2,10,0.0,0.0,0.0
PJM_Rest_conventional_steam_coal_1,11,1.9660427018734208e8,29603.6,0.7581311002289479
PJM_Rest_natural_gas_fired_combined_cycle_1,11,8.654842332000008e6,2133.9,0.46300000000000036
PJM_Rest_natural_gas_fired_combined_cycle_2,11,8.517318916799982e7,24246.8,0.40099999999999913
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1.4487393120000062e6,614.8,0.2690000000000011
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,4.3437460587680577e-10,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,0.0,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,-1.2211560829200617e-10,0.0,0.0
PJM_Rest_nuclear_1,11,2.4612066709786206e7,2965.0,0.9475874051832338
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,662398.3641849449,236.87838215991533,0.3192197233440991
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ccs100_moderate_0,1,0.0,0.0,0.0
NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_nuclear_nuclear_moderate_0,2,0.0,0.0,0.0
NY_Z_A_naturalgas_ccs100_moderate_0,2,0.0,0.0,0.0
NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0.0,0.0,0.0
NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0.0,0.0,0.0
NY_Z_B_nuclear_nuclear_moderate_0,3,0.0,0.0,0.0
NY_Z_B_naturalgas_ccs100_moderate_0,3,0.0,0.0,0.0
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0.0,0.0,0.0
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0.0,0.0,0.0
NY_Z_C&E_nuclear_nuclear_moderate_0,4,0.0,0.0,0.0
NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0.0,0.0,0.0
NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0.0,0.0,0.0
NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0.0,0.0,0.0
NY_Z_D_nuclear_nuclear_moderate_0,5,0.0,0.0,0.0
NY_Z_D_naturalgas_ccs100_moderate_0,5,0.0,0.0,0.0
NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0.0,0.0,0.0
NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0.0,0.0,0.0
NY_Z_F_nuclear_nuclear_moderate_0,6,0.0,0.0,0.0
NY_Z_F_naturalgas_ccs100_moderate_0,6,0.0,0.0,0.0
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,7,3.0070212578350017e6,977.5628958822939,0.3511459654637647
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0.0,0.0,0.0
NY_Z_G-I_nuclear_nuclear_moderate_0,7,0.0,0.0,0.0
NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0.0,0.0,0.0
NY_Z_J_naturalgas_ccavgcf_moderate_0,8,0.0,0.0,0.0
NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0.0,0.0,0.0
NY_Z_J_nuclear_nuclear_moderate_0,8,0.0,0.0,0.0
NY_Z_J_naturalgas_ccs100_moderate_0,8,0.0,0.0,0.0
NY_Z_K_naturalgas_ccavgcf_moderate_0,9,0.0,0.0,0.0
NY_Z_K_naturalgas_ctavgcf_moderate_0,9,0.0,0.0,0.0
NY_Z_K_nuclear_nuclear_moderate_0,9,0.0,0.0,0.0
NY_Z_K_naturalgas_ccs100_moderate_0,9,0.0,0.0,0.0
PJM_EMAC_naturalgas_ccavgcf_moderate_0,10,6.272572270480942e6,1277.3611272773678,0.5605674445146998
PJM_EMAC_naturalgas_ctavgcf_moderate_0,10,0.0,0.0,0.0
PJM_EMAC_nuclear_nuclear_moderate_0,10,0.0,0.0,0.0
PJM_EMAC_naturalgas_ccs100_moderate_0,10,0.0,0.0,0.0
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,11,0.0,0.0,0.0
PJM_Rest_naturalgas_ccavgcf_moderate_0,11,8.631300273600298e7,36455.9311572554,0.2702737851245087
PJM_Rest_naturalgas_ctavgcf_moderate_0,11,0.0,0.0,0.0
PJM_Rest_nuclear_nuclear_moderate_0,11,0.0,0.0,0.0
PJM_Rest_naturalgas_ccs100_moderate_0,11,0.0,0.0,0.0
NENG_Rest_offshore_wind_turbine_1,1,0.0,29.3,0.0
NENG_Rest_onshore_wind_turbine_1,1,1.1408145338852329e6,1369.2,0.0951139129576409
NENG_Rest_solar_photovoltaic_1,1,650417.9342574537,627.3,0.11836222322992095
NY_Z_A_onshore_wind_turbine_1,2,0.0,0.0,0.0
NY_Z_A_solar_photovoltaic_1,2,4057.17725,3.5,0.13232802511415526
NY_Z_B_onshore_wind_turbine_1,3,0.0,0.0,0.0
NY_Z_B_solar_photovoltaic_1,3,2409.2006000000015,2.0,0.13751144977168958
NY_Z_C&E_onshore_wind_turbine_1,4,499596.8250749268,254.14226292380977,0.2244081735159817
NY_Z_C&E_solar_photovoltaic_1,4,56124.65225999997,42.6,0.15039727168949762
NY_Z_D_onshore_wind_turbine_1,5,0.0,0.0,0.0
NY_Z_D_solar_photovoltaic_1,5,2068.1656000000003,2.0,0.11804598173515983
NY_Z_F_solar_photovoltaic_1,6,10446.985639999999,9.1,0.13105255707762556
NY_Z_G-I_solar_photovoltaic_1,7,8859.020400000001,6.9,0.14656575342465755
PJM_EMAC_solar_photovoltaic_1,10,1.3761789356705553e6,856.1,0.18350432428126
PJM_Rest_onshore_wind_turbine_1,11,1.1359158803396845e7,7080.5,0.18313786116214165
PJM_Rest_solar_photovoltaic_1,11,1.1864604142959868e6,776.2,0.1744919950572904
NENG_Rest_offshorewind_class3_advanced_fixed_1_0,1,1.0295381046691194e7,2935.5,0.4003651197353136
NENG_Rest_offshorewind_class3_advanced_fixed_1_1,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_2,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_3,1,2.3527414501765557e6,740.1999999999998,0.3628448947798504
NENG_Rest_offshorewind_class3_advanced_fixed_1_4,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_5,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_0_0,1,2.648916072507675e6,803.8,0.37619766050013503
