Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,3.3822361818899927e6,1067.6,0.3616523236827443
NY_Z_A_conventional_hydroelectric_1,2,1.3950033286061391e7,2434.9,0.6540184620326728
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,221730.78654138301,63.3,0.39986940953310507
NY_Z_D_conventional_hydroelectric_1,5,5.678319127610963e6,809.6,0.800654577660957
NY_Z_F_conventional_hydroelectric_1,6,1.0625674339219828e6,274.6,0.44172488082373973
PJM_EMAC_conventional_hydroelectric_1,10,2.41591942100757e6,572.0,0.48215015427075747
PJM_Rest_conventional_hydroelectric_1,11,3.273328738160209e6,1507.8,0.2478230960164079
NENG_Rest_conventional_steam_coal_1,1,2.990428793999995e6,438.0,0.7793907534246562
NENG_Rest_natural_gas_fired_combined_cycle_1,1,6.798011647436389e6,1469.7513766596585,0.5280000000000002
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.0663939621183604e7,10513.3,0.4415361722638127
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.953784848000004e6,933.2,0.23900000000000046
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.250908800951318e-10,0.0,0.0
NENG_Rest_nuclear_1,1,282118.2555190305,40.12401313928649,0.8026435491034809
NY_Z_A_natural_gas_fired_combined_cycle_1,2,-1.607213872999315e-13,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.5199999999,47.0,0.19099999999999975
NY_Z_A_natural_gas_steam_turbine_1,2,143937.6299999998,45.0,0.36513858447488534
NY_Z_B_natural_gas_fired_combined_cycle_1,3,-7.633287018344552e-13,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,3.629718967964664e6,581.3,0.7128014456584605
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902919999992e6,1768.2,0.43499999999999944
NY_Z_C&E_natural_gas_steam_turbine_1,4,0.0,0.0,0.0
NY_Z_C&E_nuclear_1,4,1.7239706597665112e7,2777.0,0.7086795233212606
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000002,280.0,0.32100000000000006
NY_Z_D_natural_gas_fired_combined_cycle_2,5,8.674186365819844e-11,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.7094068915147364e7,3499.8,0.5575683553459208
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.471863512624374e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,4.133122048743351e6,746.5,0.6320396322478035
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47199999989,83.8,0.11899999999999986
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.088000000018,24.8,0.08100000000000009
NY_Z_J_natural_gas_fired_combined_cycle_1,8,59420.73270638897,10.474925485872063,0.6475643835616439
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.156389977308121e7,2828.4,0.4667231943048464
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-4.02186911297512e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,6.318982200000003e6,1621.0,0.4450000000000002
NY_Z_K_natural_gas_fired_combined_cycle_1,9,1.0508014200000004e6,220.1,0.5450000000000002
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.0925176194524048e6,527.9,0.4524945526931481
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,-2.9108299849585257e-10,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,-6.044602377739495e-10,-1.1368683772161603e-13,0.0
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.1110198671958588e7,1958.7,0.6475149433961177
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,5.472919430506915e7,11865.3,0.526545887644644
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,2.0577559922685448e-10,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,-3.062957794769719e-9,-4.547473508864641e-13,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,2.153055575999999e6,1526.6,0.16099999999999995
PJM_EMAC_nuclear_1,10,2.8333756575527586e7,3489.999999999999,0.9267756726827986
PJM_EMAC_nuclear_2,10,0.0,0.0,0.0
PJM_Rest_conventional_steam_coal_1,11,1.9948377214471114e8,29603.6,0.769234826434749
PJM_Rest_natural_gas_fired_combined_cycle_1,11,8.654842332000004e6,2133.9,0.46300000000000024
PJM_Rest_natural_gas_fired_combined_cycle_2,11,8.517318916800036e7,24246.8,0.4010000000000017
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1.44873931200001e6,614.8,0.26900000000000185
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,4.279372140311351e-10,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,0.0,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,-1.221156082920063e-10,0.0,0.0
PJM_Rest_nuclear_1,11,2.4999272958376803e7,2965.0,0.9624952050319481
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ccs100_moderate_0,1,0.0,0.0,0.0
NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_nuclear_nuclear_moderate_0,2,0.0,0.0,0.0
NY_Z_A_naturalgas_ccs100_moderate_0,2,0.0,0.0,0.0
NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0.0,0.0,0.0
NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0.0,0.0,0.0
