Time,Weight
1,45.0
2,45.0
3,45.0
4,45.0
5,45.0
6,45.0
7,45.0
8,45.0
9,45.0
10,45.0
11,45.0
12,45.0
13,45.0
14,45.0
15,45.0
16,45.0
17,45.0
18,45.0
19,45.0
20,45.0
21,45.0
22,45.0
23,45.0
24,45.0
25,25.0
26,25.0
27,25.0
28,25.0
29,25.0
30,25.0
31,25.0
32,25.0
33,25.0
34,25.0
35,25.0
36,25.0
37,25.0
38,25.0
39,25.0
40,25.0
41,25.0
42,25.0
43,25.0
44,25.0
45,25.0
46,25.0
47,25.0
48,25.0
49,34.0
50,34.0
51,34.0
52,34.0
53,34.0
54,34.0
55,34.0
56,34.0
57,34.0
58,34.0
59,34.0
60,34.0
61,34.0
62,34.0
63,34.0
64,34.0
65,34.0
66,34.0
67,34.0
68,34.0
69,34.0
70,34.0
71,34.0
72,34.0
73,22.0
74,22.0
75,22.0
76,22.0
77,22.0
78,22.0
79,22.0
80,22.0
81,22.0
82,22.0
83,22.0
84,22.0
85,22.0
86,22.0
87,22.0
88,22.0
89,22.0
90,22.0
91,22.0
92,22.0
93,22.0
94,22.0
95,22.0
96,22.0
97,21.0
98,21.0
99,21.0
100,21.0
101,21.0
102,21.0
103,21.0
104,21.0
105,21.0
106,21.0
107,21.0
108,21.0
109,21.0
110,21.0
111,21.0
112,21.0
113,21.0
114,21.0
115,21.0
116,21.0
117,21.0
118,21.0
119,21.0
120,21.0
121,34.0
122,34.0
123,34.0
124,34.0
125,34.0
126,34.0
127,34.0
128,34.0
129,34.0
130,34.0
131,34.0
132,34.0
133,34.0
134,34.0
135,34.0
136,34.0
137,34.0
138,34.0
139,34.0
140,34.0
141,34.0
142,34.0
143,34.0
144,34.0
145,26.0
146,26.0
147,26.0
148,26.0
149,26.0
150,26.0
151,26.0
152,26.0
153,26.0
154,26.0
155,26.0
156,26.0
157,26.0
158,26.0
159,26.0
160,26.0
161,26.0
162,26.0
163,26.0
164,26.0
165,26.0
166,26.0
167,26.0
168,26.0
169,50.0
170,50.0
171,50.0
172,50.0
173,50.0
174,50.0
175,50.0
176,50.0
177,50.0
178,50.0
179,50.0
180,50.0
181,50.0
182,50.0
183,50.0
184,50.0
185,50.0
186,50.0
187,50.0
188,50.0
189,50.0
190,50.0
191,50.0
192,50.0
193,32.0
194,32.0
195,32.0
196,32.0
197,32.0
198,32.0
199,32.0
200,32.0
201,32.0
202,32.0
203,32.0
204,32.0
205,32.0
206,32.0
207,32.0
208,32.0
209,32.0
210,32.0
211,32.0
212,32.0
213,32.0
214,32.0
215,32.0
216,32.0
217,15.0
218,15.0
219,15.0
220,15.0
221,15.0
222,15.0
223,15.0
224,15.0
225,15.0
226,15.0
227,15.0
228,15.0
229,15.0
230,15.0
231,15.0
232,15.0
233,15.0
234,15.0
235,15.0
236,15.0
237,15.0
238,15.0
239,15.0
240,15.0
241,32.0
242,32.0
243,32.0
244,32.0
245,32.0
246,32.0
247,32.0
248,32.0
249,32.0
250,32.0
251,32.0
252,32.0
253,32.0
254,32.0
255,32.0
256,32.0
257,32.0
258,32.0
259,32.0
260,32.0
261,32.0
262,32.0
263,32.0
264,32.0
265,29.000000000000004
266,29.000000000000004
267,29.000000000000004
268,29.000000000000004
269,29.000000000000004
270,29.000000000000004
271,29.000000000000004
272,29.000000000000004
273,29.000000000000004
274,29.000000000000004
275,29.000000000000004
276,29.000000000000004
277,29.000000000000004
278,29.000000000000004
279,29.000000000000004
280,29.000000000000004
281,29.000000000000004
282,29.000000000000004
283,29.000000000000004
284,29.000000000000004
285,29.000000000000004
286,29.000000000000004
287,29.000000000000004
288,29.000000000000004
