Time,Weight
1,94.0
2,94.0
3,94.0
4,94.0
5,94.0
6,94.0
7,94.0
8,94.0
9,94.0
10,94.0
11,94.0
12,94.0
13,94.0
14,94.0
15,94.0
16,94.0
17,94.0
18,94.0
19,94.0
20,94.0
21,94.0
22,94.0
23,94.0
24,94.0
25,121.00000000000001
26,121.00000000000001
27,121.00000000000001
28,121.00000000000001
29,121.00000000000001
30,121.00000000000001
31,121.00000000000001
32,121.00000000000001
33,121.00000000000001
34,121.00000000000001
35,121.00000000000001
36,121.00000000000001
37,121.00000000000001
38,121.00000000000001
39,121.00000000000001
40,121.00000000000001
41,121.00000000000001
42,121.00000000000001
43,121.00000000000001
44,121.00000000000001
45,121.00000000000001
46,121.00000000000001
47,121.00000000000001
48,121.00000000000001
49,150.0
50,150.0
51,150.0
52,150.0
53,150.0
54,150.0
55,150.0
56,150.0
57,150.0
58,150.0
59,150.0
60,150.0
61,150.0
62,150.0
63,150.0
64,150.0
65,150.0
66,150.0
67,150.0
68,150.0
69,150.0
70,150.0
71,150.0
72,150.0
