Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,3.4483311627167645e6,1067.6,0.3687196608272518
NY_Z_A_conventional_hydroelectric_1,2,1.3166922122405222e7,2434.9,0.6173039145937951
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,212100.48105,63.3,0.38250211187214617
NY_Z_D_conventional_hydroelectric_1,5,5.529084587498548e6,809.6,0.7796122031482017
NY_Z_F_conventional_hydroelectric_1,6,1.0321994320000003e6,274.6,0.4291004566210046
PJM_EMAC_conventional_hydroelectric_1,10,2.4628140826007607e6,572.0,0.4915090211787449
PJM_Rest_conventional_hydroelectric_1,11,3.436504283217103e6,1507.8,0.2601770854885723
NENG_Rest_conventional_steam_coal_1,1,2.8722252960000047e6,438.0,0.7485835616438368
NENG_Rest_natural_gas_fired_combined_cycle_1,1,4.543306165455868e6,982.2770006260953,0.5280000000000001
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.1868748874317676e7,10513.3,0.45461820196611236
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.9537848480000002e6,933.2,0.23900000000000005
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.4544814196916466e-10,0.0,0.0
NENG_Rest_nuclear_1,1,4.268016625943761e6,633.9893977931911,0.7684931506849313
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.5200000001,47.0,0.19100000000000028
NY_Z_A_natural_gas_steam_turbine_1,2,128455.19999999978,45.0,0.3258630136986296
NY_Z_B_natural_gas_fired_combined_cycle_1,3,0.0,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,3.6613180499999947e6,581.3,0.7190068493150675
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902920000002e6,1768.2,0.4350000000000001
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.5880000001,106.3,0.30100000000000016
NY_Z_C&E_nuclear_1,4,1.736267575869955e7,2777.0,0.7137344658709733
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000005,280.0,0.32100000000000023
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.0,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.7157369015654936e7,3499.8,0.5596330558633009
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.749243262271798e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,3.967630255650995e6,746.5,0.6067325228006183
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47200000014,83.8,0.11900000000000019
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.088000000018,24.8,0.08100000000000009
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.21202552713362e6,756.6,0.6355073114784147
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1232506114373785e7,2828.4,0.4533480258928594
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-3.815409758255671e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,6.318982200000006e6,1621.0,0.4450000000000004
NY_Z_K_natural_gas_fired_combined_cycle_1,9,1.0916607840000007e6,220.1,0.5661917808219181
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.181150825e6,527.9,0.4716609589041097
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,-2.5876734872377365e-10,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,-6.273417270214426e-10,-1.1368683772161603e-13,0.0
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.1692685219177425e7,1958.7,0.6814629181162597
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,5.7522278311450645e7,11865.3,0.5534179605132553
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,2.0577559922685406e-10,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,-3.3812079088747744e-9,-4.547473508864641e-13,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,2.1530555760000045e6,1526.6,0.16100000000000037
PJM_EMAC_nuclear_1,10,2.7858249801164147e7,3489.999999999999,0.9112222069959884
PJM_EMAC_nuclear_2,10,-3.6132180580850104e-10,0.0,0.0
PJM_Rest_conventional_steam_coal_1,11,1.8785871186759052e8,29603.6,0.7244071137420228
PJM_Rest_natural_gas_fired_combined_cycle_1,11,8.654842331999997e6,2133.9,0.4629999999999998
PJM_Rest_natural_gas_fired_combined_cycle_2,11,8.517318916800012e7,24246.8,0.4010000000000005
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1.4487393119999978e6,614.8,0.2689999999999996
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,3.456986065944564e-10,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,0.0,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,-1.2211560829200596e-10,0.0,0.0
PJM_Rest_nuclear_1,11,6.575991934606671e7,7506.840107998487,0.9999999999999996
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,138592.82432871335,43.694771592739016,0.36208219178082196
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,0.0
