Time,Weight
1,25.0
2,25.0
3,25.0
4,25.0
5,25.0
6,25.0
7,25.0
8,25.0
9,25.0
10,25.0
11,25.0
12,25.0
13,25.0
14,25.0
15,25.0
16,25.0
17,25.0
18,25.0
19,25.0
20,25.0
21,25.0
22,25.0
23,25.0
24,25.0
25,27.0
26,27.0
27,27.0
28,27.0
29,27.0
30,27.0
31,27.0
32,27.0
33,27.0
34,27.0
35,27.0
36,27.0
37,27.0
38,27.0
39,27.0
40,27.0
41,27.0
42,27.0
43,27.0
44,27.0
45,27.0
46,27.0
47,27.0
48,27.0
49,27.0
50,27.0
51,27.0
52,27.0
53,27.0
54,27.0
55,27.0
56,27.0
57,27.0
58,27.0
59,27.0
60,27.0
61,27.0
62,27.0
63,27.0
64,27.0
65,27.0
66,27.0
67,27.0
68,27.0
69,27.0
70,27.0
71,27.0
72,27.0
73,24.0
74,24.0
75,24.0
76,24.0
77,24.0
78,24.0
79,24.0
80,24.0
81,24.0
82,24.0
83,24.0
84,24.0
85,24.0
86,24.0
87,24.0
88,24.0
89,24.0
90,24.0
91,24.0
92,24.0
93,24.0
94,24.0
95,24.0
96,24.0
97,52.99999999999999
98,52.99999999999999
99,52.99999999999999
100,52.99999999999999
101,52.99999999999999
102,52.99999999999999
103,52.99999999999999
104,52.99999999999999
105,52.99999999999999
106,52.99999999999999
107,52.99999999999999
108,52.99999999999999
109,52.99999999999999
110,52.99999999999999
111,52.99999999999999
112,52.99999999999999
113,52.99999999999999
114,52.99999999999999
115,52.99999999999999
116,52.99999999999999
117,52.99999999999999
118,52.99999999999999
119,52.99999999999999
120,52.99999999999999
121,31.0
122,31.0
123,31.0
124,31.0
125,31.0
126,31.0
127,31.0
128,31.0
129,31.0
130,31.0
131,31.0
132,31.0
133,31.0
134,31.0
135,31.0
136,31.0
137,31.0
138,31.0
139,31.0
140,31.0
141,31.0
142,31.0
143,31.0
144,31.0
145,27.0
146,27.0
147,27.0
148,27.0
149,27.0
150,27.0
151,27.0
152,27.0
153,27.0
154,27.0
155,27.0
156,27.0
157,27.0
158,27.0
159,27.0
160,27.0
161,27.0
162,27.0
163,27.0
164,27.0
165,27.0
166,27.0
167,27.0
168,27.0
169,56.0
170,56.0
171,56.0
172,56.0
173,56.0
174,56.0
175,56.0
176,56.0
177,56.0
178,56.0
179,56.0
180,56.0
181,56.0
182,56.0
183,56.0
184,56.0
185,56.0
186,56.0
187,56.0
188,56.0
189,56.0
190,56.0
191,56.0
192,56.0
193,32.0
194,32.0
195,32.0
196,32.0
197,32.0
198,32.0
199,32.0
200,32.0
201,32.0
202,32.0
203,32.0
204,32.0
205,32.0
206,32.0
207,32.0
208,32.0
209,32.0
210,32.0
211,32.0
212,32.0
213,32.0
214,32.0
215,32.0
216,32.0
217,21.0
218,21.0
219,21.0
220,21.0
221,21.0
222,21.0
223,21.0
224,21.0
225,21.0
226,21.0
227,21.0
228,21.0
229,21.0
230,21.0
231,21.0
232,21.0
233,21.0
234,21.0
235,21.0
236,21.0
237,21.0
238,21.0
239,21.0
240,21.0
241,16.0
242,16.0
243,16.0
244,16.0
245,16.0
246,16.0
247,16.0
248,16.0
249,16.0
250,16.0
251,16.0
252,16.0
253,16.0
254,16.0
255,16.0
256,16.0
257,16.0
258,16.0
259,16.0
260,16.0
261,16.0
262,16.0
263,16.0
264,16.0
265,26.0
266,26.0
267,26.0
268,26.0
269,26.0
270,26.0
271,26.0
272,26.0
273,26.0
274,26.0
275,26.0
276,26.0
277,26.0
278,26.0
279,26.0
280,26.0
281,26.0
282,26.0
283,26.0
284,26.0
285,26.0
286,26.0
287,26.0
288,26.0
