Time,Weight
1,50.0
2,50.0
3,50.0
4,50.0
5,50.0
6,50.0
7,50.0
8,50.0
9,50.0
10,50.0
11,50.0
12,50.0
13,50.0
14,50.0
15,50.0
16,50.0
17,50.0
18,50.0
19,50.0
20,50.0
21,50.0
22,50.0
23,50.0
24,50.0
25,28.0
26,28.0
27,28.0
28,28.0
29,28.0
30,28.0
31,28.0
32,28.0
33,28.0
34,28.0
35,28.0
36,28.0
37,28.0
38,28.0
39,28.0
40,28.0
41,28.0
42,28.0
43,28.0
44,28.0
45,28.0
46,28.0
47,28.0
48,28.0
49,28.0
50,28.0
51,28.0
52,28.0
53,28.0
54,28.0
55,28.0
56,28.0
57,28.0
58,28.0
59,28.0
60,28.0
61,28.0
62,28.0
63,28.0
64,28.0
65,28.0
66,28.0
67,28.0
68,28.0
69,28.0
70,28.0
71,28.0
72,28.0
73,34.0
74,34.0
75,34.0
76,34.0
77,34.0
78,34.0
79,34.0
80,34.0
81,34.0
82,34.0
83,34.0
84,34.0
85,34.0
86,34.0
87,34.0
88,34.0
89,34.0
90,34.0
91,34.0
92,34.0
93,34.0
94,34.0
95,34.0
96,34.0
97,28.0
98,28.0
99,28.0
100,28.0
101,28.0
102,28.0
103,28.0
104,28.0
105,28.0
106,28.0
107,28.0
108,28.0
109,28.0
110,28.0
111,28.0
112,28.0
113,28.0
114,28.0
115,28.0
116,28.0
117,28.0
118,28.0
119,28.0
120,28.0
121,29.000000000000004
122,29.000000000000004
123,29.000000000000004
124,29.000000000000004
125,29.000000000000004
126,29.000000000000004
127,29.000000000000004
128,29.000000000000004
129,29.000000000000004
130,29.000000000000004
131,29.000000000000004
132,29.000000000000004
133,29.000000000000004
134,29.000000000000004
135,29.000000000000004
136,29.000000000000004
137,29.000000000000004
138,29.000000000000004
139,29.000000000000004
140,29.000000000000004
141,29.000000000000004
142,29.000000000000004
143,29.000000000000004
144,29.000000000000004
145,45.0
146,45.0
147,45.0
148,45.0
149,45.0
150,45.0
151,45.0
152,45.0
153,45.0
154,45.0
155,45.0
156,45.0
157,45.0
158,45.0
159,45.0
160,45.0
161,45.0
162,45.0
163,45.0
164,45.0
165,45.0
166,45.0
167,45.0
168,45.0
169,30.0
170,30.0
171,30.0
172,30.0
173,30.0
174,30.0
175,30.0
176,30.0
177,30.0
178,30.0
179,30.0
180,30.0
181,30.0
182,30.0
183,30.0
184,30.0
185,30.0
186,30.0
187,30.0
188,30.0
189,30.0
190,30.0
191,30.0
192,30.0
193,25.0
194,25.0
195,25.0
196,25.0
197,25.0
198,25.0
199,25.0
200,25.0
201,25.0
202,25.0
203,25.0
204,25.0
205,25.0
206,25.0
207,25.0
208,25.0
209,25.0
210,25.0
211,25.0
212,25.0
213,25.0
214,25.0
215,25.0
216,25.0
217,9.0
218,9.0
219,9.0
220,9.0
221,9.0
222,9.0
223,9.0
224,9.0
225,9.0
226,9.0
227,9.0
228,9.0
229,9.0
230,9.0
231,9.0
232,9.0
233,9.0
234,9.0
235,9.0
236,9.0
237,9.0
238,9.0
239,9.0
240,9.0
241,32.0
242,32.0
243,32.0
244,32.0
245,32.0
246,32.0
247,32.0
248,32.0
249,32.0
250,32.0
251,32.0
252,32.0
253,32.0
254,32.0
255,32.0
256,32.0
257,32.0
258,32.0
259,32.0
260,32.0
261,32.0
262,32.0
263,32.0
264,32.0
265,27.0
266,27.0
267,27.0
268,27.0
269,27.0
270,27.0
271,27.0
272,27.0
273,27.0
274,27.0
275,27.0
276,27.0
277,27.0
278,27.0
279,27.0
280,27.0
281,27.0
282,27.0
283,27.0
284,27.0
285,27.0
286,27.0
287,27.0
288,27.0
