Time,Weight
1,89.0
2,89.0
3,89.0
4,89.0
5,89.0
6,89.0
7,89.0
8,89.0
9,89.0
10,89.0
11,89.0
12,89.0
13,89.0
14,89.0
15,89.0
16,89.0
17,89.0
18,89.0
19,89.0
20,89.0
21,89.0
22,89.0
23,89.0
24,89.0
25,95.0
26,95.0
27,95.0
28,95.0
29,95.0
30,95.0
31,95.0
32,95.0
33,95.0
34,95.0
35,95.0
36,95.0
37,95.0
38,95.0
39,95.0
40,95.0
41,95.0
42,95.0
43,95.0
44,95.0
45,95.0
46,95.0
47,95.0
48,95.0
49,105.0
50,105.0
51,105.0
52,105.0
53,105.0
54,105.0
55,105.0
56,105.0
57,105.0
58,105.0
59,105.0
60,105.0
61,105.0
62,105.0
63,105.0
64,105.0
65,105.0
66,105.0
67,105.0
68,105.0
69,105.0
70,105.0
71,105.0
72,105.0
73,76.0
74,76.0
75,76.0
76,76.0
77,76.0
78,76.0
79,76.0
80,76.0
81,76.0
82,76.0
83,76.0
84,76.0
85,76.0
86,76.0
87,76.0
88,76.0
89,76.0
90,76.0
91,76.0
92,76.0
93,76.0
94,76.0
95,76.0
96,76.0
