Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,3.0729188121586596e6,1067.6,0.32857794936265744
NY_Z_A_conventional_hydroelectric_1,2,1.3541269289649483e7,2434.9,0.6348544073823685
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,216324.83924862806,63.3,0.39012032152579956
NY_Z_D_conventional_hydroelectric_1,5,5.669201968713448e6,809.6,0.7993690396623859
NY_Z_F_conventional_hydroelectric_1,6,1.0384025688788726e6,274.6,0.4316791916839074
PJM_EMAC_conventional_hydroelectric_1,10,2.008321031476641e6,572.0,0.4008048806312548
PJM_Rest_conventional_hydroelectric_1,11,2.8497899035320133e6,1507.8,0.21575705142482937
NENG_Rest_conventional_steam_coal_1,1,2.7205010154655795e6,438.0,0.7090399010304151
NENG_Rest_natural_gas_fired_combined_cycle_1,1,5.967827415459438e-10,0.0,0.0
NENG_Rest_natural_gas_fired_combined_cycle_2,1,3.942054381033334e7,10513.3,0.4280351629654986
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.9537848480000098e6,933.2,0.23900000000000118
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.1848530468031324e-10,0.0,0.0
NENG_Rest_nuclear_1,1,5.83851660377404e6,906.6873973061984,0.73509054077308
NY_Z_A_natural_gas_fired_combined_cycle_1,2,-3.602375922239843e-13,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.52000000038,47.0,0.19100000000000092
NY_Z_A_natural_gas_steam_turbine_1,2,144586.26000000036,45.0,0.3667840182648411
NY_Z_B_natural_gas_fired_combined_cycle_1,3,1.0136398387317057e-12,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,3.5860001576370206e6,581.3,0.7042159789931206
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902919999975e6,1768.2,0.4349999999999984
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.58799999894,106.3,0.3009999999999989
NY_Z_C&E_nuclear_1,4,1.686466532246968e7,2777.0,0.6932625514241116
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000082,280.0,0.32100000000000334
NY_Z_D_natural_gas_fired_combined_cycle_2,5,8.919048960666686e-11,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.6786731007661175e7,3499.8,0.5475437150766468
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.728376862377155e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,3.803340172539589e6,746.5,0.5816091796021601
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47199999998,83.8,0.11899999999999998
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.08799999994,24.8,0.08099999999999974
NY_Z_J_natural_gas_fired_combined_cycle_1,8,3.74594184359314e6,672.1967770902522,0.6361514165064363
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1304980121345721e7,2828.4,0.4562731031333897
