Time,Weight
1,86.0
2,86.0
3,86.0
4,86.0
5,86.0
6,86.0
7,86.0
8,86.0
9,86.0
10,86.0
11,86.0
12,86.0
13,86.0
14,86.0
15,86.0
16,86.0
17,86.0
18,86.0
19,86.0
20,86.0
21,86.0
22,86.0
23,86.0
24,86.0
25,92.0
26,92.0
27,92.0
28,92.0
29,92.0
30,92.0
31,92.0
32,92.0
33,92.0
34,92.0
35,92.0
36,92.0
37,92.0
38,92.0
39,92.0
40,92.0
41,92.0
42,92.0
43,92.0
44,92.0
45,92.0
46,92.0
47,92.0
48,92.0
49,104.0
50,104.0
51,104.0
52,104.0
53,104.0
54,104.0
55,104.0
56,104.0
57,104.0
58,104.0
59,104.0
60,104.0
61,104.0
62,104.0
63,104.0
64,104.0
65,104.0
66,104.0
67,104.0
68,104.0
69,104.0
70,104.0
71,104.0
72,104.0
73,83.0
74,83.0
75,83.0
76,83.0
77,83.0
78,83.0
79,83.0
80,83.0
81,83.0
82,83.0
83,83.0
84,83.0
85,83.0
86,83.0
87,83.0
88,83.0
89,83.0
90,83.0
91,83.0
92,83.0
93,83.0
94,83.0
95,83.0
96,83.0
