Time,Weight
1,37.0
2,37.0
3,37.0
4,37.0
5,37.0
6,37.0
7,37.0
8,37.0
9,37.0
10,37.0
11,37.0
12,37.0
13,37.0
14,37.0
15,37.0
16,37.0
17,37.0
18,37.0
19,37.0
20,37.0
21,37.0
22,37.0
23,37.0
24,37.0
25,16.0
26,16.0
27,16.0
28,16.0
29,16.0
30,16.0
31,16.0
32,16.0
33,16.0
34,16.0
35,16.0
36,16.0
37,16.0
38,16.0
39,16.0
40,16.0
41,16.0
42,16.0
43,16.0
44,16.0
45,16.0
46,16.0
47,16.0
48,16.0
49,24.0
50,24.0
51,24.0
52,24.0
53,24.0
54,24.0
55,24.0
56,24.0
57,24.0
58,24.0
59,24.0
60,24.0
61,24.0
62,24.0
63,24.0
64,24.0
65,24.0
66,24.0
67,24.0
68,24.0
69,24.0
70,24.0
71,24.0
72,24.0
73,20.0
74,20.0
75,20.0
76,20.0
77,20.0
78,20.0
79,20.0
80,20.0
81,20.0
82,20.0
83,20.0
84,20.0
85,20.0
86,20.0
87,20.0
88,20.0
89,20.0
90,20.0
91,20.0
92,20.0
93,20.0
94,20.0
95,20.0
96,20.0
97,39.0
98,39.0
99,39.0
100,39.0
101,39.0
102,39.0
103,39.0
104,39.0
105,39.0
106,39.0
107,39.0
108,39.0
109,39.0
110,39.0
111,39.0
112,39.0
113,39.0
114,39.0
115,39.0
116,39.0
117,39.0
118,39.0
119,39.0
120,39.0
121,24.0
122,24.0
123,24.0
124,24.0
125,24.0
126,24.0
127,24.0
128,24.0
129,24.0
130,24.0
131,24.0
132,24.0
133,24.0
134,24.0
135,24.0
136,24.0
137,24.0
138,24.0
139,24.0
140,24.0
141,24.0
142,24.0
143,24.0
144,24.0
145,32.0
146,32.0
147,32.0
148,32.0
149,32.0
150,32.0
151,32.0
152,32.0
153,32.0
154,32.0
155,32.0
156,32.0
157,32.0
158,32.0
159,32.0
160,32.0
161,32.0
162,32.0
163,32.0
164,32.0
165,32.0
166,32.0
167,32.0
168,32.0
169,54.0
170,54.0
171,54.0
172,54.0
173,54.0
174,54.0
175,54.0
176,54.0
177,54.0
178,54.0
179,54.0
180,54.0
181,54.0
182,54.0
183,54.0
184,54.0
185,54.0
186,54.0
187,54.0
188,54.0
189,54.0
190,54.0
191,54.0
192,54.0
193,22.0
194,22.0
195,22.0
196,22.0
197,22.0
198,22.0
199,22.0
200,22.0
201,22.0
202,22.0
203,22.0
204,22.0
205,22.0
206,22.0
207,22.0
208,22.0
209,22.0
210,22.0
211,22.0
212,22.0
213,22.0
214,22.0
215,22.0
216,22.0
217,33.0
218,33.0
219,33.0
220,33.0
221,33.0
222,33.0
223,33.0
224,33.0
225,33.0
226,33.0
227,33.0
228,33.0
229,33.0
230,33.0
231,33.0
232,33.0
233,33.0
234,33.0
235,33.0
236,33.0
237,33.0
238,33.0
239,33.0
240,33.0
241,31.0
242,31.0
243,31.0
244,31.0
245,31.0
246,31.0
247,31.0
248,31.0
249,31.0
250,31.0
251,31.0
252,31.0
253,31.0
254,31.0
255,31.0
256,31.0
257,31.0
258,31.0
259,31.0
260,31.0
261,31.0
262,31.0
263,31.0
264,31.0
265,33.0
266,33.0
267,33.0
268,33.0
269,33.0
270,33.0
271,33.0
272,33.0
273,33.0
274,33.0
275,33.0
276,33.0
277,33.0
278,33.0
279,33.0
280,33.0
281,33.0
282,33.0
283,33.0
284,33.0
285,33.0
286,33.0
287,33.0
288,33.0
