Time,Weight
1,33.0
2,33.0
3,33.0
4,33.0
5,33.0
6,33.0
7,33.0
8,33.0
9,33.0
10,33.0
11,33.0
12,33.0
13,33.0
14,33.0
15,33.0
16,33.0
17,33.0
18,33.0
19,33.0
20,33.0
21,33.0
22,33.0
23,33.0
24,33.0
25,28.0
26,28.0
27,28.0
28,28.0
29,28.0
30,28.0
31,28.0
32,28.0
33,28.0
34,28.0
35,28.0
36,28.0
37,28.0
38,28.0
39,28.0
40,28.0
41,28.0
42,28.0
43,28.0
44,28.0
45,28.0
46,28.0
47,28.0
48,28.0
49,19.0
50,19.0
51,19.0
52,19.0
53,19.0
54,19.0
55,19.0
56,19.0
57,19.0
58,19.0
59,19.0
60,19.0
61,19.0
62,19.0
63,19.0
64,19.0
65,19.0
66,19.0
67,19.0
68,19.0
69,19.0
70,19.0
71,19.0
72,19.0
73,17.0
74,17.0
75,17.0
76,17.0
77,17.0
78,17.0
79,17.0
80,17.0
81,17.0
82,17.0
83,17.0
84,17.0
85,17.0
86,17.0
87,17.0
88,17.0
89,17.0
90,17.0
91,17.0
92,17.0
93,17.0
94,17.0
95,17.0
96,17.0
97,42.0
98,42.0
99,42.0
100,42.0
101,42.0
102,42.0
103,42.0
104,42.0
105,42.0
106,42.0
107,42.0
108,42.0
109,42.0
110,42.0
111,42.0
112,42.0
113,42.0
114,42.0
115,42.0
116,42.0
117,42.0
118,42.0
119,42.0
120,42.0
121,44.0
122,44.0
123,44.0
124,44.0
125,44.0
126,44.0
127,44.0
128,44.0
129,44.0
130,44.0
131,44.0
132,44.0
133,44.0
134,44.0
135,44.0
136,44.0
137,44.0
138,44.0
139,44.0
140,44.0
141,44.0
142,44.0
143,44.0
144,44.0
145,16.0
146,16.0
147,16.0
148,16.0
149,16.0
150,16.0
151,16.0
152,16.0
153,16.0
154,16.0
155,16.0
156,16.0
157,16.0
158,16.0
159,16.0
160,16.0
161,16.0
162,16.0
163,16.0
164,16.0
165,16.0
166,16.0
167,16.0
168,16.0
169,27.0
170,27.0
171,27.0
172,27.0
173,27.0
174,27.0
175,27.0
176,27.0
177,27.0
178,27.0
179,27.0
180,27.0
181,27.0
182,27.0
183,27.0
184,27.0
185,27.0
186,27.0
187,27.0
188,27.0
189,27.0
190,27.0
191,27.0
192,27.0
193,24.0
194,24.0
195,24.0
196,24.0
197,24.0
198,24.0
199,24.0
200,24.0
201,24.0
202,24.0
203,24.0
204,24.0
205,24.0
206,24.0
207,24.0
208,24.0
209,24.0
210,24.0
211,24.0
212,24.0
213,24.0
214,24.0
215,24.0
216,24.0
217,54.0
218,54.0
219,54.0
220,54.0
221,54.0
222,54.0
223,54.0
224,54.0
225,54.0
226,54.0
227,54.0
228,54.0
229,54.0
230,54.0
231,54.0
232,54.0
233,54.0
234,54.0
235,54.0
236,54.0
237,54.0
238,54.0
239,54.0
240,54.0
241,34.0
242,34.0
243,34.0
244,34.0
245,34.0
246,34.0
247,34.0
248,34.0
249,34.0
250,34.0
251,34.0
252,34.0
253,34.0
254,34.0
255,34.0
256,34.0
257,34.0
258,34.0
259,34.0
260,34.0
261,34.0
262,34.0
263,34.0
264,34.0
265,27.0
266,27.0
267,27.0
268,27.0
269,27.0
270,27.0
271,27.0
272,27.0
273,27.0
274,27.0
275,27.0
276,27.0
277,27.0
278,27.0
279,27.0
280,27.0
281,27.0
282,27.0
283,27.0
284,27.0
285,27.0
286,27.0
287,27.0
288,27.0
