Time,Weight
1,51.0
2,51.0
3,51.0
4,51.0
5,51.0
6,51.0
7,51.0
8,51.0
9,51.0
10,51.0
11,51.0
12,51.0
13,51.0
14,51.0
15,51.0
16,51.0
17,51.0
18,51.0
19,51.0
20,51.0
21,51.0
22,51.0
23,51.0
24,51.0
25,32.0
26,32.0
27,32.0
28,32.0
29,32.0
30,32.0
31,32.0
32,32.0
33,32.0
34,32.0
35,32.0
36,32.0
37,32.0
38,32.0
39,32.0
40,32.0
41,32.0
42,32.0
43,32.0
44,32.0
45,32.0
46,32.0
47,32.0
48,32.0
49,17.0
50,17.0
51,17.0
52,17.0
53,17.0
54,17.0
55,17.0
56,17.0
57,17.0
58,17.0
59,17.0
60,17.0
61,17.0
62,17.0
63,17.0
64,17.0
65,17.0
66,17.0
67,17.0
68,17.0
69,17.0
70,17.0
71,17.0
72,17.0
73,12.0
74,12.0
75,12.0
76,12.0
77,12.0
78,12.0
79,12.0
80,12.0
81,12.0
82,12.0
83,12.0
84,12.0
85,12.0
86,12.0
87,12.0
88,12.0
89,12.0
90,12.0
91,12.0
92,12.0
93,12.0
94,12.0
95,12.0
96,12.0
97,30.0
98,30.0
99,30.0
100,30.0
101,30.0
102,30.0
103,30.0
104,30.0
105,30.0
106,30.0
107,30.0
108,30.0
109,30.0
110,30.0
111,30.0
112,30.0
113,30.0
114,30.0
115,30.0
116,30.0
117,30.0
118,30.0
119,30.0
120,30.0
121,33.0
122,33.0
123,33.0
124,33.0
125,33.0
126,33.0
127,33.0
128,33.0
129,33.0
130,33.0
131,33.0
132,33.0
133,33.0
134,33.0
135,33.0
136,33.0
137,33.0
138,33.0
139,33.0
140,33.0
141,33.0
142,33.0
143,33.0
144,33.0
145,29.000000000000004
146,29.000000000000004
147,29.000000000000004
148,29.000000000000004
149,29.000000000000004
150,29.000000000000004
151,29.000000000000004
152,29.000000000000004
153,29.000000000000004
154,29.000000000000004
155,29.000000000000004
156,29.000000000000004
157,29.000000000000004
158,29.000000000000004
159,29.000000000000004
160,29.000000000000004
161,29.000000000000004
162,29.000000000000004
163,29.000000000000004
164,29.000000000000004
165,29.000000000000004
166,29.000000000000004
167,29.000000000000004
168,29.000000000000004
169,61.0
170,61.0
171,61.0
172,61.0
173,61.0
174,61.0
175,61.0
176,61.0
177,61.0
178,61.0
179,61.0
180,61.0
181,61.0
182,61.0
183,61.0
184,61.0
185,61.0
186,61.0
187,61.0
188,61.0
189,61.0
190,61.0
191,61.0
192,61.0
193,14.0
194,14.0
195,14.0
196,14.0
197,14.0
198,14.0
199,14.0
200,14.0
201,14.0
202,14.0
203,14.0
204,14.0
205,14.0
206,14.0
207,14.0
208,14.0
209,14.0
210,14.0
211,14.0
212,14.0
213,14.0
214,14.0
215,14.0
216,14.0
217,24.0
218,24.0
219,24.0
220,24.0
221,24.0
222,24.0
223,24.0
224,24.0
225,24.0
226,24.0
227,24.0
228,24.0
229,24.0
230,24.0
231,24.0
232,24.0
233,24.0
234,24.0
235,24.0
236,24.0
237,24.0
238,24.0
239,24.0
240,24.0
241,29.000000000000004
242,29.000000000000004
243,29.000000000000004
244,29.000000000000004
245,29.000000000000004
246,29.000000000000004
247,29.000000000000004
248,29.000000000000004
249,29.000000000000004
250,29.000000000000004
251,29.000000000000004
252,29.000000000000004
253,29.000000000000004
254,29.000000000000004
255,29.000000000000004
256,29.000000000000004
257,29.000000000000004
258,29.000000000000004
259,29.000000000000004
260,29.000000000000004
261,29.000000000000004
262,29.000000000000004
263,29.000000000000004
264,29.000000000000004
265,33.0
266,33.0
267,33.0
268,33.0
269,33.0
270,33.0
271,33.0
272,33.0
273,33.0
274,33.0
275,33.0
276,33.0
277,33.0
278,33.0
279,33.0
280,33.0
281,33.0
282,33.0
283,33.0
284,33.0
285,33.0
286,33.0
287,33.0
288,33.0
