Time,Weight
1,93.0
2,93.0
3,93.0
4,93.0
5,93.0
6,93.0
7,93.0
8,93.0
9,93.0
10,93.0
11,93.0
12,93.0
13,93.0
14,93.0
15,93.0
16,93.0
17,93.0
18,93.0
19,93.0
20,93.0
21,93.0
22,93.0
23,93.0
24,93.0
25,119.0
26,119.0
27,119.0
28,119.0
29,119.0
30,119.0
31,119.0
32,119.0
33,119.0
34,119.0
35,119.0
36,119.0
37,119.0
38,119.0
39,119.0
40,119.0
41,119.0
42,119.0
43,119.0
44,119.0
45,119.0
46,119.0
47,119.0
48,119.0
49,153.0
50,153.0
51,153.0
52,153.0
53,153.0
54,153.0
55,153.0
56,153.0
57,153.0
58,153.0
59,153.0
60,153.0
61,153.0
62,153.0
63,153.0
64,153.0
65,153.0
66,153.0
67,153.0
68,153.0
69,153.0
70,153.0
71,153.0
72,153.0
