Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,2.9585754939641566e6,1067.6,0.31635156288377775
NY_Z_A_conventional_hydroelectric_1,2,1.3697302093042782e7,2434.9,0.6421696826945713
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,215414.57836457333,63.3,0.3884787565996764
NY_Z_D_conventional_hydroelectric_1,5,5.635958867844798e6,809.6,0.7946816946421478
NY_Z_F_conventional_hydroelectric_1,6,1.0314967759946903e6,274.6,0.4288083522045725
PJM_EMAC_conventional_hydroelectric_1,10,2.1608489524723706e6,572.0,0.43124520078399325
PJM_Rest_conventional_hydroelectric_1,11,2.9868874886094504e6,1507.8,0.22613668350827223
NENG_Rest_conventional_steam_coal_1,1,3.1884937328593465e6,438.0,0.8310121069356734
NENG_Rest_natural_gas_fired_combined_cycle_1,1,1.0322562262873901e7,2231.7702415581102,0.5280000000000002
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.077015928372506e7,10513.3,0.44268952394726047
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.953784847999993e6,933.2,0.23899999999999916
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.2228940837902523e-10,0.0,0.0
NENG_Rest_nuclear_1,1,7.559658394601998e6,1024.5521982248451,0.8422945205479427
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.52000000008,47.0,0.1910000000000002
NY_Z_A_natural_gas_steam_turbine_1,2,182228.5800000002,45.0,0.4622744292237448
NY_Z_B_natural_gas_fired_combined_cycle_1,3,0.0,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,0.0,0.0,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.73790292e6,1768.2,0.435
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.5880000006,106.3,0.3010000000000006
NY_Z_C&E_nuclear_1,4,0.0,0.0,0.0
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000013,280.0,0.3210000000000005
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.0,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.7736760581222553e7,3499.8,0.5785314471075631
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.726601294581932e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,4.088091912246443e6,746.5,0.6251535953546448
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47199999979,83.8,0.11899999999999972
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.088000000032,24.8,0.08100000000000016
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.231090534741226e6,756.6,0.6383838257943831
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1098291662853628e7,2828.4,0.4479310818891438
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-4.1388968165165663e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,6.318982200000002e6,1621.0,0.4450000000000001
NY_Z_K_natural_gas_fired_combined_cycle_1,9,1.065823245000001e6,220.1,0.5527910958904115
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.1918165780548938e6,527.9,0.4739673648874307
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,0.0,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,-6.146504940065276e-10,-1.1368683772161603e-13,0.0
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.0998413891999962e7,1958.7,0.6409999999999978
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,5.266721989546416e7,11865.3,0.5067077709028919
