Time,Weight
1,93.0
2,93.0
3,93.0
4,93.0
5,93.0
6,93.0
7,93.0
8,93.0
9,93.0
10,93.0
11,93.0
12,93.0
13,93.0
14,93.0
15,93.0
16,93.0
17,93.0
18,93.0
19,93.0
20,93.0
21,93.0
22,93.0
23,93.0
24,93.0
25,120.0
26,120.0
27,120.0
28,120.0
29,120.0
30,120.0
31,120.0
32,120.0
33,120.0
34,120.0
35,120.0
36,120.0
37,120.0
38,120.0
39,120.0
40,120.0
41,120.0
42,120.0
43,120.0
44,120.0
45,120.0
46,120.0
47,120.0
48,120.0
49,152.0
50,152.0
51,152.0
52,152.0
53,152.0
54,152.0
55,152.0
56,152.0
57,152.0
58,152.0
59,152.0
60,152.0
61,152.0
62,152.0
63,152.0
64,152.0
65,152.0
66,152.0
67,152.0
68,152.0
69,152.0
70,152.0
71,152.0
72,152.0
