Time,Weight
1,81.0
2,81.0
3,81.0
4,81.0
5,81.0
6,81.0
7,81.0
8,81.0
9,81.0
10,81.0
11,81.0
12,81.0
13,81.0
14,81.0
15,81.0
16,81.0
17,81.0
18,81.0
19,81.0
20,81.0
21,81.0
22,81.0
23,81.0
24,81.0
25,102.0
26,102.0
27,102.0
28,102.0
29,102.0
30,102.0
31,102.0
32,102.0
33,102.0
34,102.0
35,102.0
36,102.0
37,102.0
38,102.0
39,102.0
40,102.0
41,102.0
42,102.0
43,102.0
44,102.0
45,102.0
46,102.0
47,102.0
48,102.0
49,108.0
50,108.0
51,108.0
52,108.0
53,108.0
54,108.0
55,108.0
56,108.0
57,108.0
58,108.0
59,108.0
60,108.0
61,108.0
62,108.0
63,108.0
64,108.0
65,108.0
66,108.0
67,108.0
68,108.0
69,108.0
70,108.0
71,108.0
72,108.0
73,74.0
74,74.0
75,74.0
76,74.0
77,74.0
78,74.0
79,74.0
80,74.0
81,74.0
82,74.0
83,74.0
84,74.0
85,74.0
86,74.0
87,74.0
88,74.0
89,74.0
90,74.0
91,74.0
92,74.0
93,74.0
94,74.0
95,74.0
96,74.0
