Time,Weight
1,21.0
2,21.0
3,21.0
4,21.0
5,21.0
6,21.0
7,21.0
8,21.0
9,21.0
10,21.0
11,21.0
12,21.0
13,21.0
14,21.0
15,21.0
16,21.0
17,21.0
18,21.0
19,21.0
20,21.0
21,21.0
22,21.0
23,21.0
24,21.0
25,11.0
26,11.0
27,11.0
28,11.0
29,11.0
30,11.0
31,11.0
32,11.0
33,11.0
34,11.0
35,11.0
36,11.0
37,11.0
38,11.0
39,11.0
40,11.0
41,11.0
42,11.0
43,11.0
44,11.0
45,11.0
46,11.0
47,11.0
48,11.0
49,11.0
50,11.0
51,11.0
52,11.0
53,11.0
54,11.0
55,11.0
56,11.0
57,11.0
58,11.0
59,11.0
60,11.0
61,11.0
62,11.0
63,11.0
64,11.0
65,11.0
66,11.0
67,11.0
68,11.0
69,11.0
70,11.0
71,11.0
72,11.0
73,21.0
74,21.0
75,21.0
76,21.0
77,21.0
78,21.0
79,21.0
80,21.0
81,21.0
82,21.0
83,21.0
84,21.0
85,21.0
86,21.0
87,21.0
88,21.0
89,21.0
90,21.0
91,21.0
92,21.0
93,21.0
94,21.0
95,21.0
96,21.0
97,20.0
98,20.0
99,20.0
100,20.0
101,20.0
102,20.0
103,20.0
104,20.0
105,20.0
106,20.0
107,20.0
108,20.0
109,20.0
110,20.0
111,20.0
112,20.0
113,20.0
114,20.0
115,20.0
116,20.0
117,20.0
118,20.0
119,20.0
120,20.0
121,8.0
122,8.0
123,8.0
124,8.0
125,8.0
126,8.0
127,8.0
128,8.0
129,8.0
130,8.0
131,8.0
132,8.0
133,8.0
134,8.0
135,8.0
136,8.0
137,8.0
138,8.0
139,8.0
140,8.0
141,8.0
142,8.0
143,8.0
144,8.0
145,13.0
146,13.0
147,13.0
148,13.0
149,13.0
150,13.0
151,13.0
152,13.0
153,13.0
154,13.0
155,13.0
156,13.0
157,13.0
158,13.0
159,13.0
160,13.0
161,13.0
162,13.0
163,13.0
164,13.0
165,13.0
166,13.0
167,13.0
168,13.0
169,11.0
170,11.0
171,11.0
172,11.0
173,11.0
174,11.0
175,11.0
176,11.0
177,11.0
178,11.0
179,11.0
180,11.0
181,11.0
182,11.0
183,11.0
184,11.0
185,11.0
186,11.0
187,11.0
188,11.0
189,11.0
190,11.0
191,11.0
192,11.0
193,10.0
194,10.0
195,10.0
196,10.0
197,10.0
198,10.0
199,10.0
200,10.0
201,10.0
202,10.0
203,10.0
204,10.0
205,10.0
206,10.0
207,10.0
208,10.0
209,10.0
210,10.0
211,10.0
212,10.0
213,10.0
214,10.0
215,10.0
216,10.0
217,9.0
218,9.0
219,9.0
220,9.0
221,9.0
222,9.0
223,9.0
224,9.0
225,9.0
226,9.0
227,9.0
228,9.0
229,9.0
230,9.0
231,9.0
232,9.0
233,9.0
234,9.0
235,9.0
236,9.0
237,9.0
238,9.0
239,9.0
240,9.0
241,7.0
242,7.0
243,7.0
244,7.0
245,7.0
246,7.0
247,7.0
248,7.0
249,7.0
250,7.0
251,7.0
252,7.0
253,7.0
254,7.0
255,7.0
256,7.0
257,7.0
258,7.0
259,7.0
260,7.0
261,7.0
262,7.0
263,7.0
264,7.0
265,19.0
266,19.0
267,19.0
268,19.0
269,19.0
270,19.0
271,19.0
272,19.0
273,19.0
274,19.0
275,19.0
276,19.0
277,19.0
278,19.0
279,19.0
280,19.0
281,19.0
282,19.0
283,19.0
284,19.0
285,19.0
286,19.0
287,19.0
288,19.0
289,12.0
290,12.0
291,12.0
292,12.0
293,12.0
294,12.0
295,12.0
296,12.0
297,12.0
298,12.0
299,12.0
300,12.0
301,12.0
302,12.0
303,12.0
304,12.0
305,12.0
306,12.0
307,12.0
308,12.0
309,12.0
310,12.0
311,12.0
312,12.0
313,14.0
314,14.0
315,14.0
316,14.0
317,14.0
318,14.0
319,14.0
320,14.0
321,14.0
322,14.0
323,14.0
324,14.0
325,14.0
326,14.0
327,14.0
328,14.0
329,14.0
330,14.0
331,14.0
332,14.0
333,14.0
334,14.0
335,14.0
336,14.0
337,22.0
338,22.0
339,22.0
340,22.0
341,22.0
342,22.0
343,22.0
344,22.0
345,22.0
346,22.0
347,22.0
348,22.0
349,22.0
350,22.0
351,22.0
352,22.0
353,22.0
354,22.0
355,22.0
356,22.0
357,22.0
358,22.0
359,22.0
360,22.0
361,12.0
362,12.0
363,12.0
364,12.0
365,12.0
366,12.0
367,12.0
368,12.0
369,12.0
370,12.0
371,12.0
372,12.0
373,12.0
374,12.0
375,12.0
376,12.0
377,12.0
378,12.0
379,12.0
380,12.0
381,12.0
382,12.0
383,12.0
384,12.0
385,40.0
386,40.0
387,40.0
388,40.0
389,40.0
390,40.0
391,40.0
392,40.0
393,40.0
394,40.0
395,40.0
396,40.0
397,40.0
398,40.0
399,40.0
400,40.0
401,40.0
402,40.0
403,40.0
404,40.0
405,40.0
406,40.0
407,40.0
408,40.0
409,23.0
410,23.0
411,23.0
412,23.0
413,23.0
414,23.0
415,23.0
416,23.0
417,23.0
418,23.0
419,23.0
420,23.0
421,23.0
422,23.0
423,23.0
424,23.0
425,23.0
426,23.0
427,23.0
428,23.0
429,23.0
430,23.0
431,23.0
432,23.0
433,6.0
434,6.0
435,6.0
436,6.0
437,6.0
438,6.0
439,6.0
440,6.0
441,6.0
442,6.0
443,6.0
444,6.0
445,6.0
446,6.0
447,6.0
448,6.0
449,6.0
450,6.0
451,6.0
452,6.0
453,6.0
454,6.0
455,6.0
456,6.0
457,17.0
458,17.0
459,17.0
460,17.0
461,17.0
462,17.0
463,17.0
464,17.0
465,17.0
466,17.0
467,17.0
468,17.0
469,17.0
470,17.0
471,17.0
472,17.0
473,17.0
474,17.0
475,17.0
476,17.0
477,17.0
478,17.0
479,17.0
480,17.0
481,1.0
482,1.0
483,1.0
484,1.0
485,1.0
486,1.0
487,1.0
488,1.0
489,1.0
490,1.0
491,1.0
492,1.0
493,1.0
494,1.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,1.0
503,1.0
504,1.0
505,13.0
506,13.0
507,13.0
508,13.0
509,13.0
510,13.0
511,13.0
512,13.0
513,13.0
514,13.0
515,13.0
516,13.0
517,13.0
518,13.0
519,13.0
520,13.0
521,13.0
522,13.0
523,13.0
524,13.0
525,13.0
526,13.0
527,13.0
528,13.0
529,25.0
530,25.0
531,25.0
532,25.0
533,25.0
534,25.0
535,25.0
536,25.0
537,25.0
538,25.0
539,25.0
540,25.0
541,25.0
542,25.0
543,25.0
544,25.0
545,25.0
546,25.0
547,25.0
548,25.0
549,25.0
550,25.0
551,25.0
552,25.0
553,19.0
554,19.0
555,19.0
556,19.0
557,19.0
558,19.0
559,19.0
560,19.0
561,19.0
562,19.0
563,19.0
564,19.0
565,19.0
566,19.0
567,19.0
568,19.0
569,19.0
570,19.0
571,19.0
572,19.0
573,19.0
574,19.0
575,19.0
576,19.0
