Time,Weight
1,100.0
2,100.0
3,100.0
4,100.0
5,100.0
6,100.0
7,100.0
8,100.0
9,100.0
10,100.0
11,100.0
12,100.0
13,100.0
14,100.0
15,100.0
16,100.0
17,100.0
18,100.0
19,100.0
20,100.0
21,100.0
22,100.0
23,100.0
24,100.0
25,140.0
26,140.0
27,140.0
28,140.0
29,140.0
30,140.0
31,140.0
32,140.0
33,140.0
34,140.0
35,140.0
36,140.0
37,140.0
38,140.0
39,140.0
40,140.0
41,140.0
42,140.0
43,140.0
44,140.0
45,140.0
46,140.0
47,140.0
48,140.0
49,125.0
50,125.0
51,125.0
52,125.0
53,125.0
54,125.0
55,125.0
56,125.0
57,125.0
58,125.0
59,125.0
60,125.0
61,125.0
62,125.0
63,125.0
64,125.0
65,125.0
66,125.0
67,125.0
68,125.0
69,125.0
70,125.0
71,125.0
72,125.0
