Time,Weight
1,22.0
2,22.0
3,22.0
4,22.0
5,22.0
6,22.0
7,22.0
8,22.0
9,22.0
10,22.0
11,22.0
12,22.0
13,22.0
14,22.0
15,22.0
16,22.0
17,22.0
18,22.0
19,22.0
20,22.0
21,22.0
22,22.0
23,22.0
24,22.0
25,10.0
26,10.0
27,10.0
28,10.0
29,10.0
30,10.0
31,10.0
32,10.0
33,10.0
34,10.0
35,10.0
36,10.0
37,10.0
38,10.0
39,10.0
40,10.0
41,10.0
42,10.0
43,10.0
44,10.0
45,10.0
46,10.0
47,10.0
48,10.0
49,15.0
50,15.0
51,15.0
52,15.0
53,15.0
54,15.0
55,15.0
56,15.0
57,15.0
58,15.0
59,15.0
60,15.0
61,15.0
62,15.0
63,15.0
64,15.0
65,15.0
66,15.0
67,15.0
68,15.0
69,15.0
70,15.0
71,15.0
72,15.0
73,14.0
74,14.0
75,14.0
76,14.0
77,14.0
78,14.0
79,14.0
80,14.0
81,14.0
82,14.0
83,14.0
84,14.0
85,14.0
86,14.0
87,14.0
88,14.0
89,14.0
90,14.0
91,14.0
92,14.0
93,14.0
94,14.0
95,14.0
96,14.0
97,21.0
98,21.0
99,21.0
100,21.0
101,21.0
102,21.0
103,21.0
104,21.0
105,21.0
106,21.0
107,21.0
108,21.0
109,21.0
110,21.0
111,21.0
112,21.0
113,21.0
114,21.0
115,21.0
116,21.0
117,21.0
118,21.0
119,21.0
120,21.0
121,11.0
122,11.0
123,11.0
124,11.0
125,11.0
126,11.0
127,11.0
128,11.0
129,11.0
130,11.0
131,11.0
132,11.0
133,11.0
134,11.0
135,11.0
136,11.0
137,11.0
138,11.0
139,11.0
140,11.0
141,11.0
142,11.0
143,11.0
144,11.0
145,5.0
146,5.0
147,5.0
148,5.0
149,5.0
150,5.0
151,5.0
152,5.0
153,5.0
154,5.0
155,5.0
156,5.0
157,5.0
158,5.0
159,5.0
160,5.0
161,5.0
162,5.0
163,5.0
164,5.0
165,5.0
166,5.0
167,5.0
168,5.0
169,14.0
170,14.0
171,14.0
172,14.0
173,14.0
174,14.0
175,14.0
176,14.0
177,14.0
178,14.0
179,14.0
180,14.0
181,14.0
182,14.0
183,14.0
184,14.0
185,14.0
186,14.0
187,14.0
188,14.0
189,14.0
190,14.0
191,14.0
192,14.0
193,8.0
194,8.0
195,8.0
196,8.0
197,8.0
198,8.0
199,8.0
200,8.0
201,8.0
202,8.0
203,8.0
204,8.0
205,8.0
206,8.0
207,8.0
208,8.0
209,8.0
210,8.0
211,8.0
212,8.0
213,8.0
214,8.0
215,8.0
216,8.0
217,29.000000000000004
218,29.000000000000004
219,29.000000000000004
220,29.000000000000004
221,29.000000000000004
222,29.000000000000004
223,29.000000000000004
224,29.000000000000004
225,29.000000000000004
226,29.000000000000004
227,29.000000000000004
228,29.000000000000004
229,29.000000000000004
230,29.000000000000004
231,29.000000000000004
232,29.000000000000004
233,29.000000000000004
234,29.000000000000004
235,29.000000000000004
236,29.000000000000004
237,29.000000000000004
238,29.000000000000004
239,29.000000000000004
240,29.000000000000004
241,19.0
242,19.0
243,19.0
244,19.0
245,19.0
246,19.0
247,19.0
248,19.0
249,19.0
250,19.0
251,19.0
252,19.0
253,19.0
254,19.0
255,19.0
256,19.0
257,19.0
258,19.0
259,19.0
260,19.0
261,19.0
262,19.0
263,19.0
264,19.0
265,17.0
266,17.0
267,17.0
268,17.0
269,17.0
270,17.0
271,17.0
272,17.0
273,17.0
274,17.0
275,17.0
276,17.0
277,17.0
278,17.0
279,17.0
280,17.0
281,17.0
282,17.0
283,17.0
284,17.0
285,17.0
286,17.0
287,17.0
288,17.0
289,19.0
290,19.0
291,19.0
292,19.0
293,19.0
294,19.0
295,19.0
296,19.0
297,19.0
298,19.0
299,19.0
300,19.0
301,19.0
302,19.0
303,19.0
304,19.0
305,19.0
306,19.0
307,19.0
308,19.0
309,19.0
310,19.0
311,19.0
312,19.0
313,51.0
314,51.0
315,51.0
316,51.0
317,51.0
318,51.0
319,51.0
320,51.0
321,51.0
322,51.0
323,51.0
324,51.0
325,51.0
326,51.0
327,51.0
328,51.0
