Time,Weight
1,85.0
2,85.0
3,85.0
4,85.0
5,85.0
6,85.0
7,85.0
8,85.0
9,85.0
10,85.0
11,85.0
12,85.0
13,85.0
14,85.0
15,85.0
16,85.0
17,85.0
18,85.0
19,85.0
20,85.0
21,85.0
22,85.0
23,85.0
24,85.0
25,100.0
26,100.0
27,100.0
28,100.0
29,100.0
30,100.0
31,100.0
32,100.0
33,100.0
34,100.0
35,100.0
36,100.0
37,100.0
38,100.0
39,100.0
40,100.0
41,100.0
42,100.0
43,100.0
44,100.0
45,100.0
46,100.0
47,100.0
48,100.0
49,102.0
50,102.0
51,102.0
52,102.0
53,102.0
54,102.0
55,102.0
56,102.0
57,102.0
58,102.0
59,102.0
60,102.0
61,102.0
62,102.0
63,102.0
64,102.0
65,102.0
66,102.0
67,102.0
68,102.0
69,102.0
70,102.0
71,102.0
72,102.0
73,78.0
74,78.0
75,78.0
76,78.0
77,78.0
78,78.0
79,78.0
80,78.0
81,78.0
82,78.0
83,78.0
84,78.0
85,78.0
86,78.0
87,78.0
88,78.0
89,78.0
90,78.0
91,78.0
92,78.0
93,78.0
94,78.0
95,78.0
96,78.0
