Time,Weight
1,86.0
2,86.0
3,86.0
4,86.0
5,86.0
6,86.0
7,86.0
8,86.0
9,86.0
10,86.0
11,86.0
12,86.0
13,86.0
14,86.0
15,86.0
16,86.0
17,86.0
18,86.0
19,86.0
20,86.0
21,86.0
22,86.0
23,86.0
24,86.0
25,94.0
26,94.0
27,94.0
28,94.0
29,94.0
30,94.0
31,94.0
32,94.0
33,94.0
34,94.0
35,94.0
36,94.0
37,94.0
38,94.0
39,94.0
40,94.0
41,94.0
42,94.0
43,94.0
44,94.0
45,94.0
46,94.0
47,94.0
48,94.0
49,102.0
50,102.0
51,102.0
52,102.0
53,102.0
54,102.0
55,102.0
56,102.0
57,102.0
58,102.0
59,102.0
60,102.0
61,102.0
62,102.0
63,102.0
64,102.0
65,102.0
66,102.0
67,102.0
68,102.0
69,102.0
70,102.0
71,102.0
72,102.0
73,83.0
74,83.0
75,83.0
76,83.0
77,83.0
78,83.0
79,83.0
80,83.0
81,83.0
82,83.0
83,83.0
84,83.0
85,83.0
86,83.0
87,83.0
88,83.0
89,83.0
90,83.0
91,83.0
92,83.0
93,83.0
94,83.0
95,83.0
96,83.0
