Time,Weight
1,43.0
2,43.0
3,43.0
4,43.0
5,43.0
6,43.0
7,43.0
8,43.0
9,43.0
10,43.0
11,43.0
12,43.0
13,43.0
14,43.0
15,43.0
16,43.0
17,43.0
18,43.0
19,43.0
20,43.0
21,43.0
22,43.0
23,43.0
24,43.0
25,28.0
26,28.0
27,28.0
28,28.0
29,28.0
30,28.0
31,28.0
32,28.0
33,28.0
34,28.0
35,28.0
36,28.0
37,28.0
38,28.0
39,28.0
40,28.0
41,28.0
42,28.0
43,28.0
44,28.0
45,28.0
46,28.0
47,28.0
48,28.0
49,33.0
50,33.0
51,33.0
52,33.0
53,33.0
54,33.0
55,33.0
56,33.0
57,33.0
58,33.0
59,33.0
60,33.0
61,33.0
62,33.0
63,33.0
64,33.0
65,33.0
66,33.0
67,33.0
68,33.0
69,33.0
70,33.0
71,33.0
72,33.0
73,24.0
74,24.0
75,24.0
76,24.0
77,24.0
78,24.0
79,24.0
80,24.0
81,24.0
82,24.0
83,24.0
84,24.0
85,24.0
86,24.0
87,24.0
88,24.0
89,24.0
90,24.0
91,24.0
92,24.0
93,24.0
94,24.0
95,24.0
96,24.0
97,24.0
98,24.0
99,24.0
100,24.0
101,24.0
102,24.0
103,24.0
104,24.0
105,24.0
106,24.0
107,24.0
108,24.0
109,24.0
110,24.0
111,24.0
112,24.0
113,24.0
114,24.0
115,24.0
116,24.0
117,24.0
118,24.0
119,24.0
120,24.0
121,36.0
122,36.0
123,36.0
124,36.0
125,36.0
126,36.0
127,36.0
128,36.0
129,36.0
130,36.0
131,36.0
132,36.0
133,36.0
134,36.0
135,36.0
136,36.0
137,36.0
138,36.0
139,36.0
140,36.0
141,36.0
142,36.0
143,36.0
144,36.0
145,30.0
146,30.0
147,30.0
148,30.0
149,30.0
150,30.0
151,30.0
152,30.0
153,30.0
154,30.0
155,30.0
156,30.0
157,30.0
158,30.0
159,30.0
160,30.0
161,30.0
162,30.0
163,30.0
164,30.0
165,30.0
166,30.0
167,30.0
168,30.0
169,52.99999999999999
170,52.99999999999999
171,52.99999999999999
172,52.99999999999999
173,52.99999999999999
174,52.99999999999999
175,52.99999999999999
176,52.99999999999999
177,52.99999999999999
178,52.99999999999999
179,52.99999999999999
180,52.99999999999999
181,52.99999999999999
182,52.99999999999999
183,52.99999999999999
184,52.99999999999999
185,52.99999999999999
186,52.99999999999999
187,52.99999999999999
188,52.99999999999999
189,52.99999999999999
190,52.99999999999999
191,52.99999999999999
192,52.99999999999999
193,34.0
194,34.0
195,34.0
196,34.0
197,34.0
198,34.0
199,34.0
200,34.0
201,34.0
202,34.0
203,34.0
204,34.0
205,34.0
206,34.0
207,34.0
208,34.0
209,34.0
210,34.0
211,34.0
212,34.0
213,34.0
214,34.0
215,34.0
216,34.0
217,26.0
218,26.0
219,26.0
220,26.0
221,26.0
222,26.0
223,26.0
224,26.0
225,26.0
226,26.0
227,26.0
228,26.0
229,26.0
230,26.0
231,26.0
232,26.0
233,26.0
234,26.0
235,26.0
236,26.0
237,26.0
238,26.0
239,26.0
240,26.0
241,21.0
242,21.0
243,21.0
244,21.0
245,21.0
246,21.0
247,21.0
248,21.0
249,21.0
250,21.0
251,21.0
252,21.0
253,21.0
254,21.0
255,21.0
256,21.0
257,21.0
258,21.0
259,21.0
260,21.0
261,21.0
262,21.0
263,21.0
264,21.0
265,13.0
266,13.0
267,13.0
268,13.0
269,13.0
270,13.0
271,13.0
272,13.0
273,13.0
274,13.0
275,13.0
276,13.0
277,13.0
278,13.0
279,13.0
280,13.0
281,13.0
282,13.0
283,13.0
284,13.0
285,13.0
286,13.0
287,13.0
288,13.0
