Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,3.966770036707268e6,1067.6,0.42415476747949016
NY_Z_A_conventional_hydroelectric_1,2,1.3205032724519834e7,2434.9,0.6190906513614444
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,215915.50585013317,63.3,0.3893821294735751
NY_Z_D_conventional_hydroelectric_1,5,5.673774746041467e6,809.6,0.8000138105916033
NY_Z_F_conventional_hydroelectric_1,6,1.029274517452648e6,274.6,0.4278845267057804
PJM_EMAC_conventional_hydroelectric_1,10,2.3027070414876263e6,572.0,0.4595561199762961
PJM_Rest_conventional_hydroelectric_1,11,3.0074664778285697e6,1507.8,0.22769471486690593
NENG_Rest_conventional_steam_coal_1,1,3.828793644e6,438.0,0.9978924657534247
NENG_Rest_natural_gas_fired_combined_cycle_1,1,1.7214829632000055e7,3721.9,0.5280000000000016
NENG_Rest_natural_gas_fired_combined_cycle_2,1,3.9982349486913025e7,10513.3,0.43413534731320136
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.953784848e6,933.2,0.239
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,0.0,0.0,0.0
NENG_Rest_nuclear_1,1,7.586587865513215e6,869.8907387824374,0.9955834732845887
NY_Z_A_natural_gas_fired_combined_cycle_1,2,2.18590732799999e6,444.8,0.5609999999999974
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.51999999995,47.0,0.1909999999999999
NY_Z_A_natural_gas_steam_turbine_1,2,145851.04795960692,45.0,0.3699925113130566
NY_Z_B_natural_gas_fired_combined_cycle_1,3,751187.5200000005,119.1,0.7200000000000005
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,1.2391865311656147e-11,0.0,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902919999998e6,1768.2,0.4349999999999999
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.58800000005,106.3,0.3010000000000001
NY_Z_C&E_nuclear_1,4,0.0,0.0,0.0
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.799999999,280.0,0.32099999999999956
NY_Z_D_natural_gas_fired_combined_cycle_2,5,665628.600000001,91.0,0.8350000000000013
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.6580210265206713e7,3499.8,0.5408074938009083
NY_Z_F_natural_gas_fired_combined_cycle_2,6,1.9449661559999906e6,293.3,0.7569999999999963
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,3.651923949268405e6,746.5,0.5584545151755994
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,81549.46800000028,21.7,0.4290000000000015
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.4720000006,83.8,0.11900000000000084
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.087999999992,24.8,0.08099999999999996
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.204173114754017e6,756.6,0.6343225452779645
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1241889100232633e7,2828.4,0.4537267266095807
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-1.5382244002611273e-11,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,6.318982200000032e6,1621.0,0.4450000000000023
NY_Z_K_natural_gas_fired_combined_cycle_1,9,1.0508014199999983e6,220.1,0.5449999999999992
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.119551229800009e6,527.9,0.4583404109589061
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,0.0,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2.715280260000009e6,533.5,0.581000000000002
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.1019052670334974e7,1958.7,0.6422028513422595
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,5.427209342965853e7,11865.3,0.5221481509477613
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,2.958211504073509e-10,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,2.595680653810298e6,549.9,0.5388444752118272
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,-3.037791265543137e-9,-4.547473508864641e-13,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,2.155719686296985e6,1526.6,0.16119921536749712
PJM_EMAC_nuclear_1,10,6.3597856280968904e7,7347.7,0.9880682738569032
PJM_EMAC_nuclear_2,10,0.0,0.0,0.0
PJM_Rest_conventional_steam_coal_1,11,1.907835021440997e8,29603.6,0.7356854774731663
PJM_Rest_natural_gas_fired_combined_cycle_1,11,8.654842332000002e6,2133.9,0.46300000000000013
PJM_Rest_natural_gas_fired_combined_cycle_2,11,8.517318916799928e7,24246.8,0.40099999999999664
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1.4487393119999997e6,614.8,0.26899999999999996
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2.622926838071477e-10,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,4.299369698392864e-10,1.1368683772161603e-13,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,0.0,0.0,0.0
PJM_Rest_nuclear_1,11,8.135807321900952e7,9573.930472332626,0.9700771597985107
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,1.4567381463198556e7,3652.539866159816,0.45528403531283074
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ccs100_moderate_0,1,0.0,0.0,0.0
NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_nuclear_nuclear_moderate_0,2,2.5579538487363607e-12,0.0,0.0
NY_Z_A_naturalgas_ccs100_moderate_0,2,0.0,0.0,0.0
NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0.0,0.0,0.0
NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0.0,0.0,0.0
NY_Z_B_nuclear_nuclear_moderate_0,3,0.0,0.0,0.0
NY_Z_B_naturalgas_ccs100_moderate_0,3,0.0,0.0,0.0
NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0.0,0.0,0.0
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0.0,0.0,0.0
NY_Z_C&E_nuclear_nuclear_moderate_0,4,0.0,0.0,0.0
NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0.0,0.0,0.0
NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0.0,0.0,0.0
NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0.0,0.0,0.0
NY_Z_D_nuclear_nuclear_moderate_0,5,0.0,0.0,0.0
NY_Z_D_naturalgas_ccs100_moderate_0,5,0.0,0.0,0.0
NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0.0,0.0,0.0
NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0.0,0.0,0.0
NY_Z_F_nuclear_nuclear_moderate_0,6,0.0,0.0,0.0
NY_Z_F_naturalgas_ccs100_moderate_0,6,0.0,0.0,0.0
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,7,5.6547452481171206e7,9827.817295128105,0.6568283114708597
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0.0,0.0,0.0
NY_Z_G-I_nuclear_nuclear_moderate_0,7,0.0,0.0,0.0
NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0.0,0.0,0.0
NY_Z_J_naturalgas_ccavgcf_moderate_0,8,0.0,0.0,0.0
NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0.0,0.0,0.0
NY_Z_J_nuclear_nuclear_moderate_0,8,0.0,0.0,0.0
NY_Z_J_naturalgas_ccs100_moderate_0,8,0.0,0.0,0.0
NY_Z_K_naturalgas_ccavgcf_moderate_0,9,0.0,0.0,0.0
NY_Z_K_naturalgas_ctavgcf_moderate_0,9,0.0,0.0,0.0
NY_Z_K_nuclear_nuclear_moderate_0,9,0.0,0.0,0.0
NY_Z_K_naturalgas_ccs100_moderate_0,9,0.0,0.0,0.0
PJM_EMAC_naturalgas_ccavgcf_moderate_0,10,5.591306950904949e6,1046.368909500155,0.6099923682699673
PJM_EMAC_naturalgas_ctavgcf_moderate_0,10,0.0,0.0,0.0
PJM_EMAC_nuclear_nuclear_moderate_0,10,0.0,0.0,0.0
PJM_EMAC_naturalgas_ccs100_moderate_0,10,0.0,0.0,0.0
PJM_Rest_naturalgas_ccccsavgcf_moderate_0,11,0.0,0.0,0.0
PJM_Rest_naturalgas_ccavgcf_moderate_0,11,9.166831874481885e7,40585.557175042035,0.2578360549026476
PJM_Rest_naturalgas_ctavgcf_moderate_0,11,0.0,0.0,0.0
PJM_Rest_nuclear_nuclear_moderate_0,11,0.0,0.0,0.0
PJM_Rest_naturalgas_ccs100_moderate_0,11,0.0,0.0,0.0
NENG_Rest_offshore_wind_turbine_1,1,0.0,29.3,0.0
NENG_Rest_onshore_wind_turbine_1,1,2.1495091049098386e6,1369.2,0.17921249759132074
NENG_Rest_solar_photovoltaic_1,1,1.0119940463359612e6,627.3,0.18416138133785684
NY_Z_A_onshore_wind_turbine_1,2,0.0,0.0,0.0
NY_Z_A_solar_photovoltaic_1,2,5316.553900000001,3.5,0.17340358447488588
NY_Z_B_onshore_wind_turbine_1,3,0.0,0.0,0.0
NY_Z_B_solar_photovoltaic_1,3,3113.6898,2.0,0.17772202054794523
NY_Z_C&E_onshore_wind_turbine_1,4,1.9937176163299996e6,1011.1,0.2250947831050228
NY_Z_C&E_solar_photovoltaic_1,4,67551.38231999998,42.6,0.18101748858447483
NY_Z_D_onshore_wind_turbine_1,5,1.2044669567365467e6,678.5,0.20264735141925122
NY_Z_D_solar_photovoltaic_1,5,2670.591999999999,2.0,0.15243105022831047
NY_Z_F_solar_photovoltaic_1,6,14447.12815,9.1,0.18123247716894977
NY_Z_G-I_solar_photovoltaic_1,7,10831.829759999999,6.9,0.1792043835616438
PJM_EMAC_solar_photovoltaic_1,10,1.4024787722399987e6,856.1,0.18701123287671215
PJM_Rest_onshore_wind_turbine_1,11,1.374760757024284e7,7080.5,0.22164558926298708
PJM_Rest_solar_photovoltaic_1,11,1.4097274899450084e6,776.2,0.20732774498302353
NENG_Rest_offshorewind_class3_advanced_fixed_1_0,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_1,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_2,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_3,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_4,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_1_5,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_0_0,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_0_1,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_0_2,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_0_3,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_0_4,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_advanced_fixed_0_5,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_advanced_floating_0_0,1,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_advanced_floating_0_1,1,0.0,0.0,0.0
