Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,2.4060943487198977e6,1067.6,0.257276418741467
NY_Z_A_conventional_hydroelectric_1,2,1.322493805866795e7,2434.9,0.6200238717888684
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,212970.11271953795,63.3,0.38407040605282156
NY_Z_D_conventional_hydroelectric_1,5,5.671066278687382e6,809.6,0.7996319111708841
NY_Z_F_conventional_hydroelectric_1,6,1.0149166971018661e6,274.6,0.421915770012449
PJM_EMAC_conventional_hydroelectric_1,10,2.1228305542414417e6,572.0,0.4236577885496379
PJM_Rest_conventional_hydroelectric_1,11,2.8357337773971586e6,1507.8,0.2146928647893328
NENG_Rest_conventional_steam_coal_1,1,2.8177576933759004e6,438.0,0.7343877560350859
NENG_Rest_natural_gas_fired_combined_cycle_1,1,4.707946026902141e6,1017.8726535263067,0.5279999999999984
NENG_Rest_natural_gas_fired_combined_cycle_2,1,3.978061968502496e7,10513.3,0.4319449298232346
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.953784848000006e6,933.2,0.2390000000000007
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,5.792187262495986e-11,0.0,0.0
NENG_Rest_nuclear_1,1,7.975047108681167e6,1175.9925815832007,0.7741490208480546
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.5200000001,47.0,0.19100000000000028
NY_Z_A_natural_gas_steam_turbine_1,2,137584.97999999952,45.0,0.34902328767123164
NY_Z_B_natural_gas_fired_combined_cycle_1,3,-6.192988978779925e-14,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,-1.3945964383310638e-9,-2.2737367544323206e-13,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.73790292e6,1768.2,0.435
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.5879999987,106.3,0.3009999999999986
NY_Z_C&E_nuclear_1,4,1.7046094705793083e7,2700.0,0.720704156341666
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.800000002,280.0,0.32100000000000084
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.0,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.6738864994194185e7,3499.8,0.5459824382069772
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.598362565040736e-10,5.684341886080802e-14,0.0
