Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,3.431549977959901e6,1067.6,0.3669252993057339
NY_Z_A_conventional_hydroelectric_1,2,1.386905791855448e7,2434.9,0.6502220993836807
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,224648.8205827477,63.3,0.4051317935588805
NY_Z_D_conventional_hydroelectric_1,5,5.77031778169552e6,809.6,0.8136265755138564
NY_Z_F_conventional_hydroelectric_1,6,1.0753580353795316e6,274.6,0.44704212161630347
PJM_EMAC_conventional_hydroelectric_1,10,2.482845135335859e6,572.0,0.4955066607864457
PJM_Rest_conventional_hydroelectric_1,11,3.2639374488864252e6,1507.8,0.24711208329217943
NENG_Rest_conventional_steam_coal_1,1,3.2487165180000016e6,438.0,0.8467078767123292
NENG_Rest_natural_gas_fired_combined_cycle_1,1,1.721482963200002e7,3721.9,0.5280000000000007
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.490952482082589e7,10513.3,0.4876354793042304
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.9537848480000023e6,933.2,0.2390000000000003
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,3.405999823265774e-11,0.0,0.0
NENG_Rest_nuclear_1,1,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_steam_turbine_1,2,0.0,0.0,0.0
NY_Z_B_natural_gas_fired_combined_cycle_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,-1.4210854715202004e-14,0.0
NY_Z_B_nuclear_1,3,2.5460940000000056e6,581.3,0.5000000000000011
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,0.0,0.0,0.0
NY_Z_C&E_natural_gas_steam_turbine_1,4,0.0,0.0,0.0
NY_Z_C&E_nuclear_1,4,1.2168322854121888e7,2777.0,0.500208120771976
NY_Z_D_natural_gas_fired_combined_cycle_1,5,0.0,0.0,0.0
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.0,0.0,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,0.0,0.0,0.0
NY_Z_F_natural_gas_fired_combined_cycle_2,6,0.0,0.0,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,-3.552713678800501e-15,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,0.0,3.552713678800501e-15,0.0
NY_Z_J_natural_gas_fired_combined_cycle_1,8,0.0,0.0,0.0
NY_Z_J_natural_gas_fired_combined_cycle_2,8,0.0,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,0.0,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,0.0,0.0,0.0
