Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,4.054340705013681e6,1067.6,0.4335184351763356
NY_Z_A_conventional_hydroelectric_1,2,1.3220971909892092e7,2434.9,0.6198379271054839
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,215102.98535193785,63.3,0.3879168296073959
NY_Z_D_conventional_hydroelectric_1,5,5.658570248550946e6,809.6,0.7978699454365742
NY_Z_F_conventional_hydroelectric_1,6,1.0322493226079189e6,274.6,0.42912119687911304
PJM_EMAC_conventional_hydroelectric_1,10,2.45368969996374e6,572.0,0.48968804881608635
PJM_Rest_conventional_hydroelectric_1,11,3.2161230339467726e6,1507.8,0.2434920630337748
NENG_Rest_conventional_steam_coal_1,1,3.83688e6,438.0,1.0
NENG_Rest_natural_gas_fired_combined_cycle_1,1,1.7214829631999996e7,3721.9,0.5279999999999999
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.1740659465388015e7,10513.3,0.45322738474935464
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.953784848000004e6,933.2,0.23900000000000046
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,0.0,0.0,0.0
NENG_Rest_nuclear_1,1,1.6238627236344382e7,1883.4281542196406,0.9842289795901453
NY_Z_A_natural_gas_fired_combined_cycle_1,2,2.1859073279999956e6,444.8,0.5609999999999988
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.5200000001,47.0,0.19100000000000028
NY_Z_A_natural_gas_steam_turbine_1,2,188969.38577433012,45.0,0.47937439313630165
NY_Z_B_natural_gas_fired_combined_cycle_1,3,751187.5199999993,119.1,0.7199999999999993
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,6.488562576123513e-9,6.821210263296962e-13,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902919999981e6,1768.2,0.4349999999999988
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.58799999923,106.3,0.3009999999999992
NY_Z_C&E_nuclear_1,4,0.0,0.0,0.0
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.800000001,280.0,0.3210000000000004
NY_Z_D_natural_gas_fired_combined_cycle_2,5,665628.6000000036,91.0,0.8350000000000045
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.7138001804132074e7,3499.8,0.5590013429381899
NY_Z_F_natural_gas_fired_combined_cycle_2,6,1.944966156000002e6,293.3,0.7570000000000008
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,4.1277635355634214e6,746.5,0.6312202050303886
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,81549.46799999957,21.7,0.42899999999999777
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47200000021,83.8,0.11900000000000029
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.087999999945,24.8,0.08099999999999975
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.356572969243288e6,756.6,0.6573165231568421
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1467963180588527e7,2828.4,0.46285115859219367
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-3.88337781315093e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,6.318982199999994e6,1621.0,0.44499999999999956
NY_Z_K_natural_gas_fired_combined_cycle_1,9,1.050801419999996e6,220.1,0.5449999999999979
NY_Z_K_natural_gas_fired_combined_cycle_2,9,2.1081803000293737e6,527.9,0.4558815146837028
NY_Z_K_natural_gas_fired_combustion_turbine_1,9,0.0,0.0,0.0
NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2.715280259999994e6,533.5,0.5809999999999989
PJM_EMAC_conventional_steam_coal_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1.099841389199997e7,1958.7,0.6409999999999982
PJM_EMAC_natural_gas_fired_combined_cycle_2,10,5.470750291943699e7,11865.3,0.5263371962862757
PJM_EMAC_natural_gas_fired_combined_cycle_3,10,2.0577559922685404e-10,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,0.0,0.0,0.0
PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,-2.9371625040366097e-9,-4.547473508864641e-13,0.0
PJM_EMAC_natural_gas_steam_turbine_1,10,2.1530555759999943e6,1526.6,0.16099999999999956
PJM_EMAC_nuclear_1,10,6.29059797725112e7,7347.7,0.9773191501063514
PJM_EMAC_nuclear_2,10,0.0,0.0,0.0
PJM_Rest_conventional_steam_coal_1,11,2.2096764633738974e8,29603.6,0.8520793809469958
PJM_Rest_natural_gas_fired_combined_cycle_1,11,8.654842332e6,2133.9,0.463
PJM_Rest_natural_gas_fired_combined_cycle_2,11,8.517318916799997e7,24246.8,0.40099999999999986
PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1.4487393120000004e6,614.8,0.26900000000000013
PJM_Rest_natural_gas_fired_combustion_turbine_2,11,3.4338553154330265e-10,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_3,11,0.0,0.0,0.0
PJM_Rest_natural_gas_fired_combustion_turbine_4,11,-1.221156082920062e-10,0.0,0.0
PJM_Rest_nuclear_1,11,2.6573782628950913e7,3092.4918688410253,0.9809360730593601
NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,0.0
NENG_Rest_naturalgas_ccs100_moderate_0,1,0.0,0.0,0.0
NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0.0,0.0,0.0
NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,0.0
