Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,4.0687912679672963e6,1067.6,0.43506359033098785
NY_Z_A_conventional_hydroelectric_1,2,1.3265001131719999e7,2434.9,0.6219021461187213
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,214761.29022000005,63.3,0.3873006164383563
NY_Z_D_conventional_hydroelectric_1,5,5.549942150719999e6,809.6,0.7825531621004564
NY_Z_F_conventional_hydroelectric_1,6,1.0439060419000004e6,274.6,0.4339670662100458
PJM_EMAC_conventional_hydroelectric_1,10,2.468513011200786e6,572.0,0.49264636842625137
PJM_Rest_conventional_hydroelectric_1,11,3.424386612377025e6,1507.8,0.25925965893465286
NENG_Rest_conventional_steam_coal_1,1,3.83688e6,438.0,1.0
NENG_Rest_natural_gas_fired_combined_cycle_1,1,1.7214829632000033e7,3721.9,0.528000000000001
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.385477418906403e7,10513.3,0.47618281237182236
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.9537848480000012e6,933.2,0.23900000000000013
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,1.853099817264254e-10,0.0,0.0
NENG_Rest_nuclear_1,1,2.598424521811331e7,2966.2380385974056,1.0000000000000016
NY_Z_A_natural_gas_fired_combined_cycle_1,2,2.1859073280000035e6,444.8,0.5610000000000009
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.52000000008,47.0,0.1910000000000002
NY_Z_A_natural_gas_steam_turbine_1,2,203733.63000000024,45.0,0.5168280821917814
NY_Z_B_natural_gas_fired_combined_cycle_1,3,751187.5199999999,119.1,0.72
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,-2.109857177856611e-9,-2.2737367544323206e-13,0.0
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902919999987e6,1768.2,0.43499999999999917
NY_Z_C&E_natural_gas_steam_turbine_1,4,280287.5880000001,106.3,0.30100000000000016
NY_Z_C&E_nuclear_1,4,0.0,0.0,0.0
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000012,280.0,0.32100000000000045
NY_Z_D_natural_gas_fired_combined_cycle_2,5,665628.5999999994,91.0,0.8349999999999992
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.7265239881218825e7,3499.8,0.5631515499913375
NY_Z_F_natural_gas_fired_combined_cycle_2,6,1.9449661559999979e6,293.3,0.7569999999999991
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,4.202959170417346e6,746.5,0.6427191689707747
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,81549.46800000005,21.7,0.4290000000000003
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47199999992,83.8,0.1189999999999999
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.08800000001,24.8,0.08100000000000004
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.489344035565455e6,756.6,0.677348923923877
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.1619454697949573e7,2828.4,0.4689654112474635
