Time,Weight
1,91.0
2,91.0
3,91.0
4,91.0
5,91.0
6,91.0
7,91.0
8,91.0
9,91.0
10,91.0
11,91.0
12,91.0
13,91.0
14,91.0
15,91.0
16,91.0
17,91.0
18,91.0
19,91.0
20,91.0
21,91.0
22,91.0
23,91.0
24,91.0
25,89.0
26,89.0
27,89.0
28,89.0
29,89.0
30,89.0
31,89.0
32,89.0
33,89.0
34,89.0
35,89.0
36,89.0
37,89.0
38,89.0
39,89.0
40,89.0
41,89.0
42,89.0
43,89.0
44,89.0
45,89.0
46,89.0
47,89.0
48,89.0
49,102.0
50,102.0
51,102.0
52,102.0
53,102.0
54,102.0
55,102.0
56,102.0
57,102.0
58,102.0
59,102.0
60,102.0
61,102.0
62,102.0
63,102.0
64,102.0
65,102.0
66,102.0
67,102.0
68,102.0
69,102.0
70,102.0
71,102.0
72,102.0
73,83.0
74,83.0
75,83.0
76,83.0
77,83.0
78,83.0
79,83.0
80,83.0
81,83.0
82,83.0
83,83.0
84,83.0
85,83.0
86,83.0
87,83.0
88,83.0
89,83.0
90,83.0
91,83.0
92,83.0
93,83.0
94,83.0
95,83.0
96,83.0
