Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENG_Rest_conventional_hydroelectric_1,1,4.1259173700165725e6,1067.6,0.44117191229255875
NY_Z_A_conventional_hydroelectric_1,2,1.3679979079617368e7,2434.9,0.6413575290340076
NY_Z_B_conventional_hydroelectric_1,3,0.0,0.0,0.0
NY_Z_C&E_conventional_hydroelectric_1,4,221875.16787999988,63.3,0.4001297869101976
NY_Z_D_conventional_hydroelectric_1,5,5.675933690683884e6,809.6,0.8003182261892512
NY_Z_F_conventional_hydroelectric_1,6,1.108267913401035e6,274.6,0.46072324102847595
PJM_EMAC_conventional_hydroelectric_1,10,2.788164464799999e6,572.0,0.5564398858447486
PJM_Rest_conventional_hydroelectric_1,11,3.0165452864130307e6,1507.8,0.22838206973759514
NENG_Rest_conventional_steam_coal_1,1,3.177366318e6,438.0,0.8281119863013698
NENG_Rest_natural_gas_fired_combined_cycle_1,1,5.888490009691992e-10,0.0,0.0
NENG_Rest_natural_gas_fired_combined_cycle_2,1,4.063945036732643e7,10513.3,0.4412702636600123
NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1.953784847999996e6,933.2,0.23899999999999952
NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2.1553638708441166e-10,0.0,0.0
NENG_Rest_nuclear_1,1,6.392316518549556e6,853.1051005671379,0.8553652968036518
NY_Z_A_natural_gas_fired_combined_cycle_1,2,0.0,0.0,0.0
NY_Z_A_natural_gas_fired_combustion_turbine_1,2,78638.51999999999,47.0,0.19099999999999998
NY_Z_A_natural_gas_steam_turbine_1,2,138100.1400000001,45.0,0.3503301369863016
NY_Z_B_natural_gas_fired_combined_cycle_1,3,0.0,1.4210854715202004e-14,0.0
NY_Z_B_natural_gas_fired_combustion_turbine_1,3,0.0,0.0,0.0
NY_Z_B_natural_gas_steam_turbine_1,3,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,3.7085724976363247e6,581.3,0.728286641741492
NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,6.737902920000009e6,1768.2,0.43500000000000055
NY_Z_C&E_natural_gas_steam_turbine_1,4,0.0,0.0,0.0
NY_Z_C&E_nuclear_1,4,1.8268271584529847e7,2777.0,0.7509611561591978
NY_Z_D_natural_gas_fired_combined_cycle_1,5,787348.8000000003,280.0,0.3210000000000001
NY_Z_D_natural_gas_fired_combined_cycle_2,5,0.0,1.4210854715202004e-14,0.0
NY_Z_F_natural_gas_fired_combined_cycle_1,6,1.6596917332896544e7,3499.8,0.5413524390857737
NY_Z_F_natural_gas_fired_combined_cycle_2,6,5.754137165595545e-10,5.684341886080802e-14,0.0
NY_Z_F_natural_gas_fired_combustion_turbine_1,6,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,3.7603395129129104e6,746.5,0.5750334915928688
NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,0.0,0.0,0.0
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,87356.47199999989,83.8,0.11899999999999986
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,17597.088000000018,24.8,0.08100000000000009
NY_Z_J_natural_gas_fired_combined_cycle_1,8,4.0774603973999955e6,756.6,0.6152042237442915
NY_Z_J_natural_gas_fired_combined_cycle_2,8,1.093117656163956e7,2828.4,0.4411862557158169
NY_Z_J_natural_gas_fired_combustion_turbine_1,8,-4.334624373094653e-10,0.0,0.0
NY_Z_J_natural_gas_fired_combustion_turbine_2,8,4.996066801858901e6,1281.634293227363,0.4449999999999995
