Time,Weight
1,87.0
2,87.0
3,87.0
4,87.0
5,87.0
6,87.0
7,87.0
8,87.0
9,87.0
10,87.0
11,87.0
12,87.0
13,87.0
14,87.0
15,87.0
16,87.0
17,87.0
18,87.0
19,87.0
20,87.0
21,87.0
22,87.0
23,87.0
24,87.0
25,99.0
26,99.0
27,99.0
28,99.0
29,99.0
30,99.0
31,99.0
32,99.0
33,99.0
34,99.0
35,99.0
36,99.0
37,99.0
38,99.0
39,99.0
40,99.0
41,99.0
42,99.0
43,99.0
44,99.0
45,99.0
46,99.0
47,99.0
48,99.0
49,103.0
50,103.0
51,103.0
52,103.0
53,103.0
54,103.0
55,103.0
56,103.0
57,103.0
58,103.0
59,103.0
60,103.0
61,103.0
62,103.0
63,103.0
64,103.0
65,103.0
66,103.0
67,103.0
68,103.0
69,103.0
70,103.0
71,103.0
72,103.0
73,76.0
74,76.0
75,76.0
76,76.0
77,76.0
78,76.0
79,76.0
80,76.0
81,76.0
82,76.0
83,76.0
84,76.0
85,76.0
86,76.0
87,76.0
88,76.0
89,76.0
90,76.0
91,76.0
92,76.0
93,76.0
94,76.0
95,76.0
96,76.0
