Time,Weight
1,98.0
2,98.0
3,98.0
4,98.0
5,98.0
6,98.0
7,98.0
8,98.0
9,98.0
10,98.0
11,98.0
12,98.0
13,98.0
14,98.0
15,98.0
16,98.0
17,98.0
18,98.0
19,98.0
20,98.0
21,98.0
22,98.0
23,98.0
24,98.0
25,162.0
26,162.0
27,162.0
28,162.0
29,162.0
30,162.0
31,162.0
32,162.0
33,162.0
34,162.0
35,162.0
36,162.0
37,162.0
38,162.0
39,162.0
40,162.0
41,162.0
42,162.0
43,162.0
44,162.0
45,162.0
46,162.0
47,162.0
48,162.0
49,105.0
50,105.0
51,105.0
52,105.0
53,105.0
54,105.0
55,105.0
56,105.0
57,105.0
58,105.0
59,105.0
60,105.0
61,105.0
62,105.0
63,105.0
64,105.0
65,105.0
66,105.0
67,105.0
68,105.0
69,105.0
70,105.0
71,105.0
72,105.0
